fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-01-01,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.3,0.0,5.6,Varias,19.0,14:40,35,2.2,5.3,11:56,5.7,1015.0,Varias,1010.4,06,59,92,23:59,41,15:00
2024-01-02,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.6,0.0,3.0,Varias,20.2,15:15,27,1.9,8.3,18:16,7.2,1015.8,10,1011.7,18,59,94,22:00,21,Varias
2024-01-03,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,14.5,0.0,5.0,00:30,24.0,15:10,26,1.9,6.1,16:21,8.2,1012.1,10,1009.0,15,50,89,00:20,29,13:00
2024-01-04,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,13.0,0.2,7.8,06:20,18.2,13:30,34,1.1,5.6,10:11,0.5,1009.9,00,1000.8,24,81,95,22:20,63,13:00
2024-01-05,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,13.4,0.0,9.0,Varias,17.7,12:05,33,5.3,16.1,16:41,6.6,1004.2,24,998.4,14,57,98,07:20,34,12:20
2024-01-06,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,13.3,0.0,10.0,Varias,16.6,Varias,33,5.3,16.1,10:21,,1010.8,24,1003.9,01,36,44,07:40,28,12:30
2024-01-07,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.0,0.0,7.3,19:30,16.7,13:50,34,4.7,11.4,12:56,,1013.0,10,1010.0,Varias,36,46,09:20,27,14:10
2024-01-08,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.8,0.0,6.6,07:30,16.9,15:30,33,3.3,11.9,10:40,8.4,1013.1,10,1009.7,Varias,34,59,23:30,20,14:00
2024-01-09,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.0,9.7,7.5,Varias,16.5,Varias,35,1.1,7.2,23:01,3.5,1012.4,11,1009.8,Varias,51,96,23:59,33,12:15
2024-01-10,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.6,0.0,9.3,Varias,16.0,14:30,28,1.1,5.3,20:51,1.6,1012.3,11,1009.5,24,83,97,Varias,62,15:50
2024-01-11,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.8,0.7,7.9,06:30,15.8,14:10,14,2.8,7.2,17:21,3.5,1015.5,24,1009.4,04,69,98,Varias,40,14:00
2024-01-12,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.8,0.0,5.2,23:59,14.3,13:50,17,1.4,4.7,16:25,3.6,1018.4,09,1015.4,00,74,100,08:00,61,14:50
2024-01-13,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.1,0.0,3.0,04:50,15.2,14:00,27,1.7,4.7,21:51,,1018.9,09,1013.3,24,78,99,23:59,53,15:40
2024-01-14,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.6,0.0,7.2,07:15,24.1,16:00,28,0.3,8.9,18:41,,1013.3,00,1007.4,24,52,100,06:00,23,Varias
2024-01-15,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,13.9,0.0,9.7,04:55,18.1,00:00,29,0.8,6.1,00:07,0.0,1008.3,00,1004.5,15,68,93,23:59,34,00:00
2024-01-16,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,16.0,0.7,8.6,06:10,23.5,15:30,30,2.2,10.8,21:19,4.6,1007.1,00,1003.0,14,64,93,Varias,41,14:15
2024-01-17,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,18.0,0.0,11.0,02:15,25.1,14:50,30,4.2,18.6,12:30,8.5,1004.1,00,996.0,14,48,91,07:30,24,15:50
2024-01-18,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,18.9,0.0,13.4,01:15,24.4,Varias,27,3.6,9.7,06:01,6.3,1004.0,11,1001.2,15,45,81,23:59,29,12:30
2024-01-19,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.2,,10.3,01:55,20.2,Varias,24,2.8,11.9,16:51,0.3,1003.0,24,996.6,15,65,95,02:00,48,14:00
2024-01-20,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.4,0.0,9.5,00:50,15.2,Varias,18,2.2,6.1,17:01,0.0,1023.0,24,1003.0,00,66,95,01:00,59,Varias
2024-01-21,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.2,0.0,6.9,23:59,17.5,13:50,30,1.7,4.7,18:21,5.3,1027.0,24,1023.0,00,67,97,23:59,46,16:20
2024-01-22,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.3,0.0,2.1,07:30,20.5,15:15,28,3.3,8.9,18:41,9.4,1027.3,10,1023.9,14,66,97,Varias,29,14:10
2024-01-23,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.6,0.0,8.0,03:10,23.3,14:30,26,2.2,5.6,17:51,9.2,1029.0,24,1025.6,00,59,89,23:59,39,14:00
2024-01-24,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,14.6,0.0,4.7,07:50,24.5,15:15,35,1.7,5.6,17:21,9.4,1029.4,10,1026.3,18,61,98,07:10,38,16:00
2024-01-25,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.9,0.0,5.4,06:55,26.4,16:00,30,0.8,4.2,21:21,9.5,1027.1,00,1021.0,16,55,93,07:10,28,15:00
2024-01-26,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.0,0.0,5.4,07:50,24.5,15:15,09,2.2,6.7,16:11,9.3,1023.0,11,1020.9,16,55,89,07:45,29,13:30
2024-01-27,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,13.2,0.0,3.8,07:10,22.5,14:20,08,2.5,8.9,15:51,8.3,1022.7,00,1019.6,Varias,64,96,08:10,37,15:00
2024-01-28,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.7,0.0,3.1,07:10,20.3,14:40,14,2.5,8.9,16:41,8.8,1021.8,10,1018.9,16,73,96,07:30,49,11:05
2024-01-29,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,14.2,0.0,11.9,Varias,16.5,Varias,10,1.9,6.7,15:31,0.0,1023.4,24,1021.2,06,70,87,Varias,59,16:00
2024-01-30,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,14.4,0.0,11.7,06:00,17.2,16:05,11,2.5,6.7,18:26,0.0,1025.1,24,1022.9,05,74,92,07:15,51,15:00
2024-01-31,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.1,0.0,7.7,23:00,16.5,13:10,11,1.9,5.6,16:12,0.3,1026.9,11,1024.8,05,70,94,23:00,54,13:10
2024-02-01,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.4,0.0,4.4,04:10,18.5,Varias,26,1.1,6.7,17:01,8.1,1027.1,11,1023.7,Varias,68,97,04:40,41,14:40
2024-02-02,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,10.8,0.0,3.0,Varias,18.7,13:10,10,3.1,9.2,14:31,9.2,1024.6,24,1022.6,07,66,92,Varias,37,13:00
2024-02-03,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.4,0.0,3.8,06:00,19.1,15:05,30,0.8,5.6,19:21,9.3,1025.8,11,1023.0,17,68,99,Varias,47,15:00
2024-02-04,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.5,0.0,2.0,Varias,21.0,14:50,25,1.7,5.3,19:01,9.5,1023.8,09,1021.0,Varias,64,99,06:40,30,15:10
2024-02-05,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.0,0.0,1.1,Varias,21.0,14:50,27,1.4,4.7,18:11,8.2,1023.0,00,1017.9,17,61,97,07:10,29,15:20
2024-02-06,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,14.8,0.0,6.5,Varias,23.1,15:10,34,1.1,6.1,19:32,5.4,1018.5,00,1013.6,15,53,93,04:20,24,15:00
2024-02-07,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.0,0.0,7.4,07:30,22.6,13:40,35,1.7,6.1,18:41,8.2,1016.3,10,1012.0,17,42,74,02:00,26,15:00
2024-02-08,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,14.6,0.5,7.2,06:00,22.1,14:15,28,2.5,8.9,18:21,5.6,1012.2,00,998.2,24,60,81,21:00,35,13:00
2024-02-09,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,14.7,3.4,11.4,06:50,18.0,13:50,35,1.7,11.4,21:45,0.3,998.2,00,984.3,20,82,97,18:40,45,02:10
2024-02-10,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.3,0.0,10.8,01:20,19.8,13:30,35,4.7,18.6,14:51,9.9,999.3,24,984.5,Varias,42,92,00:00,27,13:00
2024-02-11,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,10.2,0.2,5.2,06:40,15.2,15:40,27,1.7,8.3,18:52,0.0,1004.5,12,999.3,00,57,88,23:59,35,15:00
2024-02-12,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.6,0.0,6.0,02:15,25.1,13:55,35,4.4,12.8,15:54,9.4,1011.5,24,1002.7,06,56,100,Varias,29,13:00
2024-02-13,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,17.2,0.0,9.7,07:40,24.6,16:00,27,1.1,5.3,22:31,9.7,1016.2,24,1011.5,00,54,87,08:00,35,Varias
2024-02-14,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.2,0.0,8.2,06:00,22.3,15:45,10,1.1,6.1,16:51,2.4,1017.0,09,1013.8,24,68,90,Varias,47,15:00
