fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2022-07-01,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,25.6,0.0,19.8,04:30,31.5,14:15,14,4.2,11.4,15:50,12.1,1009.7,23,1004.8,00,59,89,Varias,40,13:00
2022-07-02,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,26.7,0.0,21.5,03:50,31.9,13:10,10,3.6,9.7,12:44,7.9,1011.6,23,1007.2,17,51,87,03:40,36,12:15
2022-07-03,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,27.9,0.0,21.3,05:20,34.5,14:40,17,4.4,12.5,12:31,11.8,1010.8,00,1006.3,18,44,78,05:30,30,14:30
2022-07-04,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.4,0.0,22.9,04:40,38.0,13:55,33,2.2,8.9,14:15,10.9,1009.3,00,1004.7,19,52,75,07:00,34,13:30
2022-07-05,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.6,0.0,23.9,04:30,33.4,14:45,12,3.9,10.8,15:33,7.7,1011.7,23,1006.8,18,63,85,05:05,50,14:05
2022-07-06,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.3,0.0,25.1,05:05,33.5,14:05,11,3.9,12.5,16:29,10.3,1012.2,24,1007.9,16,62,86,03:00,49,13:15
2022-07-07,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,27.4,0.0,21.2,05:10,33.6,13:10,18,3.1,12.8,15:31,13.1,1013.8,24,1011.5,17,50,86,05:55,35,13:00
2022-07-08,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,27.6,0.0,20.7,05:20,34.6,14:15,18,4.2,10.8,Varias,12.6,1013.7,Varias,1011.1,18,40,79,05:30,25,15:30
2022-07-09,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,26.9,0.0,19.2,04:45,34.6,15:15,15,3.3,9.2,17:14,12.7,1014.4,08,1010.1,18,44,73,23:30,27,14:00
2022-07-10,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,27.3,0.0,18.5,04:15,36.1,14:45,34,3.1,10.3,14:51,13.2,1011.6,00,1006.6,18,42,83,05:00,23,15:00
2022-07-11,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.0,0.0,19.0,04:50,37.0,14:15,18,3.6,10.3,16:09,13.4,1008.1,24,1004.6,17,34,75,05:50,17,14:15
2022-07-12,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.0,0.0,19.8,05:50,36.1,14:50,11,3.3,10.3,16:21,13.3,1011.3,24,1008.1,Varias,35,77,Varias,21,15:00
2022-07-13,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.2,0.0,19.0,05:30,39.5,Varias,20,2.8,11.9,13:35,13.5,1012.3,07,1010.1,18,28,60,06:00,13,15:30
2022-07-14,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.2,0.0,19.5,04:45,38.9,14:30,17,3.3,11.4,15:40,12.4,1011.9,00,1006.9,18,29,59,05:30,18,12:30
2022-07-15,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.8,0.0,19.7,04:45,38.0,15:15,27,2.8,8.9,16:43,13.3,1008.9,00,1006.1,17,35,76,Varias,18,Varias
2022-07-16,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.4,0.0,19.7,05:40,39.1,13:40,19,3.3,11.9,14:47,13.4,1009.1,24,1006.6,18,32,59,05:40,20,16:50
2022-07-17,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.0,0.0,18.9,05:20,37.2,12:30,12,3.6,10.3,14:11,13.2,1010.5,24,1008.3,18,31,59,05:00,22,12:30
2022-07-18,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.5,0.0,19.7,05:50,37.3,13:45,17,3.6,10.3,14:06,12.5,1010.5,00,1007.2,17,32,67,06:15,23,13:15
2022-07-19,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.3,0.0,20.4,05:30,38.2,12:50,19,3.9,10.8,13:55,12.4,1008.7,Varias,1005.4,17,34,79,05:20,18,13:00
2022-07-20,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.5,0.0,21.9,06:05,35.1,14:05,11,3.9,11.4,15:09,13.3,1010.4,23,1007.1,02,49,83,01:40,33,16:40
2022-07-21,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.4,0.0,24.0,Varias,36.8,12:50,24,3.3,12.5,13:34,12.5,1011.2,09,1008.1,18,41,85,Varias,23,13:00
2022-07-22,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.3,0.0,20.4,05:15,38.2,13:30,17,3.3,9.7,16:29,12.6,1009.4,00,1006.0,Varias,41,80,05:05,18,11:40
2022-07-23,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.8,0.0,21.4,05:20,38.1,Varias,18,3.9,10.3,13:41,12.3,1009.4,24,1007.1,17,46,75,23:59,29,14:00
2022-07-24,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.3,0.0,21.0,05:10,39.6,13:50,19,3.1,9.2,15:38,12.3,1009.5,07,1005.8,18,40,89,05:00,25,18:00
2022-07-25,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,33.8,0.0,22.4,05:05,45.1,13:50,19,1.9,11.9,14:43,10.4,1008.8,00,1003.4,18,29,67,05:00,13,15:00
2022-07-26,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,31.0,0.0,25.4,01:50,36.6,14:05,21,4.4,12.8,12:44,12.0,1007.3,08,1003.5,Varias,57,86,Varias,43,13:10
2022-07-27,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.2,0.0,25.0,04:10,35.4,14:30,19,2.8,12.5,13:11,11.3,1005.3,08,1002.4,17,63,85,07:00,46,15:00
2022-07-28,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.4,0.0,24.0,05:15,36.8,14:10,19,2.8,11.9,14:41,11.8,1004.4,24,1001.5,17,54,84,05:30,34,12:30
2022-07-29,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.4,0.0,23.9,04:15,37.0,13:30,35,3.6,11.9,14:18,10.8,1008.1,23,1004.2,17,60,86,05:00,42,13:55
2022-07-30,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.0,0.0,25.7,04:50,34.4,12:30,11,3.9,12.5,16:36,6.6,1010.7,23,1007.2,17,62,87,05:10,52,13:00
2022-07-31,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.9,0.0,25.0,06:15,34.8,14:45,11,3.6,11.4,16:03,11.1,1010.5,00,1006.4,Varias,57,80,01:30,40,14:40
2022-08-01,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.0,0.0,23.4,06:10,36.6,13:15,18,3.1,10.3,15:01,11.2,1008.8,00,1006.1,17,50,85,Varias,35,Varias
2022-08-02,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.2,0.0,22.0,Varias,38.4,13:30,17,3.1,10.8,14:17,10.7,1008.3,00,1004.9,17,42,78,05:40,21,13:30
2022-08-03,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.8,0.0,21.5,05:10,38.1,13:50,19,3.6,12.5,14:09,12.8,1006.4,00,1003.5,17,41,77,05:20,30,11:50
2022-08-04,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.2,0.0,20.9,05:20,37.5,13:40,17,3.6,12.8,15:22,11.6,1006.3,24,1004.2,18,39,78,05:40,24,16:30
2022-08-05,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.8,0.0,20.7,05:20,36.8,Varias,17,3.6,10.3,14:42,12.3,1008.5,24,1005.3,18,40,77,04:30,24,13:00
2022-08-06,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.6,0.0,22.0,05:50,37.2,12:45,17,3.6,9.7,16:26,12.4,1008.6,10,1006.2,18,42,77,06:00,21,13:15
2022-08-07,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.6,0.0,20.3,06:00,37.0,13:15,16,3.9,10.8,14:33,12.4,1007.6,Varias,1003.9,18,42,81,04:45,24,13:00
2022-08-08,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.7,0.0,20.3,05:50,37.1,13:45,17,2.5,11.9,14:48,12.3,1007.9,24,1005.2,16,49,81,Varias,23,15:00
2022-08-09,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.6,0.0,23.0,05:30,36.3,Varias,15,3.9,11.9,13:44,12.4,1009.1,24,1007.0,16,52,86,06:00,31,14:00
2022-08-10,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.8,0.0,24.2,06:05,35.3,Varias,13,3.9,11.4,16:42,11.9,1009.1,00,1005.1,18,49,81,03:00,35,15:50
2022-08-11,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.5,0.0,21.5,06:00,35.5,Varias,10,3.6,11.4,11:55,12.3,1008.0,Varias,1005.4,18,44,83,03:05,30,17:30
2022-08-12,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.4,0.5,21.5,06:10,39.2,14:55,35,2.5,16.1,22:45,9.3,1008.0,00,1002.6,19,46,83,02:05,17,13:30
2022-08-13,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,32.8,0.1,25.4,23:59,40.2,13:50,02,4.7,16.9,18:10,7.8,1006.0,21,1002.5,05,28,50,23:10,19,Varias
2022-08-14,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,31.0,0.0,22.1,05:40,40.0,13:55,18,2.5,8.9,15:21,10.0,1004.2,00,997.5,18,40,72,05:00,22,14:30
2022-08-15,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,31.2,0.0,23.7,03:15,38.7,14:30,19,3.3,11.4,15:08,12.4,1000.5,11,997.0,17,19,65,Varias,13,Varias
2022-08-16,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.6,0.0,20.0,05:15,37.2,14:30,19,2.8,10.8,14:36,12.7,1000.3,10,996.9,18,31,83,04:40,17,13:45
