fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-01,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.6,0.0,1.5,Varias,15.8,14:10,16,0.6,4.7,17:20,7.3,1028.6,10,1020.8,00,67,90,23:10,45,12:20
2015-01-02,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.4,0.0,-0.4,07:20,17.2,16:10,25,0.6,3.6,Varias,9.0,1030.9,10,1028.1,05,68,97,06:30,31,14:50
2015-01-03,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.9,0.0,-0.4,05:40,20.2,14:40,26,2.2,7.2,17:40,9.1,1030.5,00,1025.9,18,63,94,06:00,32,14:00
2015-01-04,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.2,0.0,2.6,07:15,21.8,14:30,24,1.7,4.7,04:10,9.0,1026.4,00,1020.9,16,48,84,Varias,19,14:40
2015-01-05,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.6,0.0,1.4,07:00,17.9,14:30,10,0.3,4.2,16:30,9.0,1023.2,09,1018.9,24,74,97,23:59,50,13:00
2015-01-06,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,10.7,0.0,2.4,07:30,19.0,14:40,26,0.6,3.1,Varias,9.0,1019.6,24,1015.6,15,60,100,Varias,25,15:10
2015-01-07,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.4,0.0,0.8,03:50,16.1,13:50,07,1.4,3.1,15:10,6.2,1025.2,24,1019.6,00,71,95,Varias,50,13:40
2015-01-08,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.4,0.0,0.8,07:30,16.0,12:40,24,0.3,3.6,18:15,8.8,1031.6,24,1025.2,00,76,97,Varias,52,15:00
2015-01-09,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.2,0.0,-1.0,07:00,17.4,Varias,24,0.3,5.3,22:50,9.0,1035.9,10,1031.6,00,66,100,Varias,31,14:40
2015-01-10,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,10.2,0.0,-1.0,07:20,21.3,Varias,24,1.9,6.1,18:30,9.2,1032.2,00,1020.4,24,61,90,Varias,23,13:20
2015-01-11,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.2,0.0,2.0,05:20,22.3,14:30,32,2.5,8.9,12:10,9.2,1025.2,24,1019.3,Varias,36,77,23:59,18,Varias
2015-01-12,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.1,0.0,2.0,05:15,16.2,14:30,08,1.7,4.2,15:20,5.3,1027.2,10,1021.6,24,78,97,23:59,48,Varias
2015-01-13,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,13.2,0.0,6.7,01:55,19.6,15:20,25,0.6,4.2,20:10,8.1,1021.7,00,1015.2,16,77,97,Varias,45,17:40
2015-01-14,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.0,0.0,3.5,05:00,20.6,14:40,15,1.1,4.7,17:35,7.6,1019.4,10,1015.9,16,61,92,23:00,33,15:00
2015-01-15,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.3,,2.8,06:05,19.8,15:20,31,0.8,10.8,10:20,9.0,1016.9,00,1006.3,24,69,93,Varias,38,14:40
2015-01-16,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,10.3,0.0,3.6,23:59,17.0,11:45,33,3.3,12.8,11:40,1.9,1013.1,24,1002.9,07,41,93,02:30,24,Varias
2015-01-17,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,7.9,0.0,1.1,23:50,14.7,Varias,31,3.1,9.2,Varias,9.4,1015.3,11,1013.1,00,46,77,02:50,23,16:10
2015-01-18,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,4.4,16.0,-2.5,05:05,11.3,Varias,27,0.0,2.5,03:30,2.5,1014.7,00,1000.5,24,72,100,Varias,50,13:15
2015-01-19,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.8,0.0,6.5,Varias,11.2,14:40,32,2.5,8.3,14:50,0.0,1004.3,23,996.5,05,85,100,Varias,62,23:59
2015-01-20,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,7.9,0.0,2.4,23:59,13.4,15:15,30,2.5,7.2,01:40,5.5,1004.1,00,1000.6,17,61,96,23:59,48,15:00
2015-01-21,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,7.4,0.0,0.4,Varias,14.4,15:00,32,3.6,8.3,Varias,8.7,1003.5,10,1000.2,16,63,100,02:00,39,15:20
2015-01-22,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.7,0.0,5.7,05:50,13.7,14:20,33,4.7,12.5,11:00,8.4,1009.8,24,1001.3,00,61,83,00:40,52,14:00
2015-01-23,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.9,0.0,5.3,00:05,14.5,13:30,33,4.7,11.4,14:30,9.5,1015.2,24,1009.8,00,51,80,00:00,44,Varias
2015-01-24,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.2,0.0,1.6,04:50,14.8,13:30,30,1.9,7.2,14:00,9.1,1016.2,11,1014.1,00,49,69,05:00,34,14:00
2015-01-25,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.8,0.0,5.9,23:59,17.6,15:50,33,3.1,11.4,02:50,9.6,1016.9,24,1012.8,03,41,69,23:59,26,Varias
2015-01-26,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.3,0.0,1.4,06:55,17.2,Varias,25,0.6,4.2,17:40,9.5,1018.9,09,1016.9,00,53,91,23:59,26,Varias
2015-01-27,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.6,0.0,1.2,06:40,18.0,15:30,30,2.2,8.9,20:00,9.6,1018.9,10,1013.7,18,56,93,07:20,29,Varias
2015-01-28,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.8,0.0,7.0,Varias,18.6,16:05,34,1.7,10.3,02:20,9.7,1016.7,11,1011.2,17,53,90,23:59,30,15:20
2015-01-29,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.8,0.0,4.0,05:10,21.7,14:40,25,0.8,6.7,Varias,7.4,1012.4,00,998.0,24,50,90,00:00,27,15:00
2015-01-30,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,17.4,0.0,9.5,07:30,25.2,Varias,32,5.8,14.4,13:40,6.8,998.0,00,986.2,24,46,80,08:00,27,13:30
2015-01-31,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,15.2,1.5,8.6,23:59,21.9,01:30,33,8.6,22.8,16:00,6.9,999.2,24,982.3,05,47,88,09:50,37,02:30
2015-02-01,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.6,0.0,4.4,23:30,14.8,Varias,32,5.6,17.5,09:30,9.7,1008.5,24,999.2,00,33,56,23:59,24,Varias
2015-02-02,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.0,0.0,3.0,07:00,15.0,13:20,24,0.3,7.8,Varias,7.0,1008.5,Varias,997.1,24,54,79,07:50,35,16:40
2015-02-03,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,11.6,0.0,5.2,06:05,18.1,14:30,33,3.9,11.9,04:50,7.7,997.1,00,990.8,24,42,79,04:40,26,14:15
2015-02-04,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,9.2,0.0,5.8,23:59,12.5,00:00,31,5.6,19.7,Varias,9.3,999.3,19,989.0,04,42,75,05:00,21,12:00
2015-02-05,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.6,0.0,5.4,02:50,11.8,14:15,34,7.5,18.1,06:00,9.4,1005.2,24,997.0,04,26,42,02:40,17,13:40
2015-02-06,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,7.7,0.0,2.0,23:59,13.4,Varias,32,4.2,12.5,11:50,7.6,1006.4,24,1002.5,15,33,58,23:59,19,14:20
2015-02-07,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,4.4,0.0,-0.9,04:20,9.8,15:20,33,0.0,4.2,13:50,0.2,1013.9,24,1006.4,00,55,78,07:10,40,16:30
2015-02-08,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,7.6,0.0,1.0,06:50,14.3,15:15,27,0.0,7.8,21:40,9.9,1015.1,Varias,1011.3,17,52,79,06:50,30,15:50
2015-02-09,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,5.6,0.8,-2.1,06:40,13.2,15:30,09,1.1,8.9,16:20,6.2,1016.9,21,1011.8,00,76,94,22:50,42,10:00
2015-02-10,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,8.8,1.1,4.5,06:40,13.0,16:30,08,0.8,7.2,16:40,0.8,1016.7,00,1013.9,19,84,100,07:00,73,18:00
2015-02-11,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,12.2,0.1,8.4,Varias,16.0,14:40,07,0.8,7.2,15:50,3.5,1014.3,00,1010.5,16,77,93,Varias,60,15:40
