fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2023-07-01,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.0,0.0,23.9,05:30,34.1,12:40,20,2.5,10.3,14:40,12.0,1008.5,07,1005.2,17,57,82,Varias,42,13:00
2023-07-02,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.4,0.0,21.8,04:50,34.9,13:10,17,3.1,11.4,14:39,11.2,1008.1,00,1006.3,18,54,90,05:00,33,15:00
2023-07-03,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.2,0.0,21.1,04:15,35.2,13:15,17,4.4,12.8,12:08,12.3,1008.9,24,1005.5,17,45,79,23:00,34,15:00
2023-07-04,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.8,0.0,21.2,04:30,38.5,12:45,17,1.9,10.3,14:41,12.6,1008.9,00,1003.8,17,48,90,Varias,27,13:00
2023-07-05,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.0,0.0,25.0,03:00,33.1,14:02,11,3.3,9.7,17:39,8.6,1008.0,11,1004.8,Varias,62,91,01:00,48,14:00
2023-07-06,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,28.4,0.0,23.4,04:15,33.5,14:15,15,3.1,11.4,14:49,11.3,1006.6,00,1002.9,17,62,85,06:40,46,14:20
2023-07-07,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.6,0.0,23.8,Varias,35.4,14:10,18,2.8,10.8,14:51,13.0,1007.1,Varias,1003.4,Varias,51,87,05:00,31,15:00
2023-07-08,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,29.7,0.0,22.4,05:10,37.0,Varias,19,2.5,9.2,15:32,12.0,1009.6,23,1005.6,17,51,87,05:00,36,19:00
2023-07-09,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.8,0.0,23.7,04:15,37.8,14:15,18,3.1,8.3,15:50,12.1,1011.1,24,1007.2,18,51,85,04:00,32,17:30
2023-07-10,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.8,0.0,23.8,06:10,37.7,Varias,15,3.1,9.7,17:46,12.2,1014.4,Varias,1007.2,17,53,90,05:50,36,Varias
2023-07-11,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,31.4,0.0,23.3,05:00,39.5,15:10,07,2.2,10.3,14:18,7.2,1009.4,00,1003.0,Varias,49,91,Varias,29,17:30
2023-07-12,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,33.4,0.0,24.0,Varias,42.7,12:15,10,4.7,11.4,14:21,12.0,1006.5,24,1003.1,Varias,57,88,02:00,18,12:00
2023-07-13,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.2,0.0,25.0,05:05,35.5,12:50,12,4.7,11.4,13:04,12.5,1009.7,21,1006.2,03,61,91,05:50,45,13:10
2023-07-14,7228,"ALCANTARILLA, BASE AEREA",MURCIA,75,30.9,0.0,24.6,02:10,37.2,13:55,17,2.5,9.2,16:06,9.2,1009.5,00,1003.8,18,57,82,03:00,39,14:05
