fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-01,7209,LORCA,MURCIA,312,8.0,0.0,1.9,08:10,14.2,15:20,34,"0,8","9,2",00:30,56.0,89.0,21:30,30.0,01:30
2015-01-02,7209,LORCA,MURCIA,312,8.4,0.0,-0.6,07:50,17.5,14:40,31,"0,8","5,6",02:20,65.0,96.0,Varias,29.0,15:00
2015-01-03,7209,LORCA,MURCIA,312,9.6,0.0,-0.5,05:30,19.7,13:50,21,"0,6","4,7",15:40,59.0,94.0,06:50,23.0,13:30
2015-01-04,7209,LORCA,MURCIA,312,13.0,0.0,2.4,Varias,23.5,14:30,31,"0,6","5,8",03:30,41.0,74.0,02:40,23.0,14:10
2015-01-05,7209,LORCA,MURCIA,312,9.1,0.0,1.0,07:30,17.2,14:40,31,"0,6","4,4",00:10,72.0,94.0,Varias,49.0,10:30
2015-01-06,7209,LORCA,MURCIA,312,10.0,0.0,2.1,07:00,18.0,15:00,30,"0,8","3,9",22:10,62.0,98.0,Varias,31.0,13:30
2015-01-07,7209,LORCA,MURCIA,312,7.1,0.0,0.3,07:00,13.9,14:20,04,"0,3","4,2",14:50,74.0,90.0,23:59,52.0,12:20
2015-01-08,7209,LORCA,MURCIA,312,8.6,0.0,1.4,07:50,15.8,15:00,32,"0,3","4,7",22:20,68.0,96.0,Varias,46.0,13:10
2015-01-09,7209,LORCA,MURCIA,312,8.6,0.0,-0.6,07:00,17.8,15:20,32,"0,3","5,3",00:50,62.0,94.0,06:40,30.0,Varias
2015-01-10,7209,LORCA,MURCIA,312,10.4,0.0,-1.5,07:40,22.2,14:20,32,"0,3","5,3",19:40,50.0,84.0,Varias,14.0,15:00
2015-01-11,7209,LORCA,MURCIA,312,12.8,0.0,3.2,01:40,22.4,14:00,99,"0,6","5,8",Varias,31.0,53.0,01:40,20.0,11:40
2015-01-12,7209,LORCA,MURCIA,312,9.2,0.0,2.5,06:50,15.9,14:20,06,"1,1","6,4",14:30,71.0,88.0,Varias,51.0,00:00
2015-01-13,7209,LORCA,MURCIA,312,12.0,0.0,6.0,23:50,18.1,15:30,30,"0,3","3,3",01:30,71.0,93.0,Varias,43.0,14:40
2015-01-14,7209,LORCA,MURCIA,312,12.4,0.0,5.0,08:00,19.7,13:40,32,"0,3","5,0",22:40,52.0,88.0,03:30,32.0,13:30
2015-01-15,7209,LORCA,MURCIA,312,12.4,0.0,4.2,07:40,20.6,13:40,22,"0,6","6,1",15:40,61.0,93.0,20:20,36.0,13:30
2015-01-16,7209,LORCA,MURCIA,312,8.5,0.0,2.7,23:59,14.3,11:40,28,"2,2","10,6",10:50,43.0,88.0,01:20,27.0,15:20
2015-01-17,7209,LORCA,MURCIA,312,7.5,0.0,0.9,06:50,14.1,15:20,32,"1,4","11,1",12:30,46.0,77.0,Varias,26.0,Varias
2015-01-18,7209,LORCA,MURCIA,312,4.8,9.6,-1.2,04:50,10.8,14:30,21,"0,6","6,7",15:10,73.0,96.0,Varias,54.0,13:50
2015-01-19,7209,LORCA,MURCIA,312,6.8,0.0,4.8,08:00,8.8,15:00,31,"1,4","11,9",16:00,78.0,97.0,Varias,53.0,Varias
2015-01-20,7209,LORCA,MURCIA,312,6.7,0.0,1.5,04:50,11.9,13:30,99,"0,6","7,5",Varias,52.0,91.0,22:40,29.0,13:00
2015-01-21,7209,LORCA,MURCIA,312,6.7,0.1,0.7,04:40,12.7,14:00,30,"1,7","11,7",16:50,49.0,89.0,04:30,33.0,15:20
2015-01-22,7209,LORCA,MURCIA,312,7.2,0.0,2.8,00:10,11.6,15:00,32,"3,9","16,1",13:10,51.0,86.0,Varias,36.0,Varias
2015-01-23,7209,LORCA,MURCIA,312,8.0,0.0,2.2,02:50,13.8,14:40,33,"5,3","13,3",11:30,37.0,68.0,02:30,26.0,14:20
2015-01-24,7209,LORCA,MURCIA,312,9.6,0.0,3.7,07:30,15.5,15:40,30,"1,1","7,5",09:30,35.0,56.0,22:00,25.0,13:00
2015-01-25,7209,LORCA,MURCIA,312,11.8,0.0,5.2,22:30,18.4,14:30,30,"1,4","14,2",02:50,41.0,74.0,Varias,20.0,14:40
2015-01-26,7209,LORCA,MURCIA,312,8.7,0.0,1.1,05:20,16.3,13:40,29,"1,1","6,1",09:30,46.0,80.0,23:30,29.0,13:00
2015-01-27,7209,LORCA,MURCIA,312,11.0,0.0,3.4,06:40,18.6,14:10,28,"1,4","7,5",14:50,55.0,81.0,21:10,33.0,Varias
2015-01-28,7209,LORCA,MURCIA,312,10.6,0.0,3.4,23:20,17.9,13:30,31,"0,6","7,5",02:00,54.0,93.0,Varias,35.0,Varias
2015-01-29,7209,LORCA,MURCIA,312,12.0,0.0,3.1,05:50,21.0,14:40,29,"1,9","8,3",16:10,43.0,93.0,00:00,20.0,15:50
2015-01-30,7209,LORCA,MURCIA,312,16.8,0.0,10.2,00:10,23.4,12:30,24,"3,6","18,1",20:40,47.0,74.0,00:00,35.0,12:30
2015-01-31,7209,LORCA,MURCIA,312,12.7,5.3,6.5,22:40,18.9,Varias,31,"5,0","18,9",11:20,50.0,86.0,10:20,35.0,Varias
2015-02-01,7209,LORCA,MURCIA,312,7.7,0.0,2.8,22:00,12.6,15:10,30,"3,3","11,1",06:00,38.0,66.0,22:30,33.0,Varias
2015-02-02,7209,LORCA,MURCIA,312,8.8,0.0,3.5,00:40,14.0,14:40,26,"1,1","8,3",17:00,51.0,70.0,22:10,40.0,15:00
2015-02-03,7209,LORCA,MURCIA,312,12.4,0.0,8.7,07:50,16.0,13:20,28,"3,1","14,4",01:30,47.0,66.0,00:10,39.0,Varias
2015-02-04,7209,LORCA,MURCIA,312,6.6,0.0,2.3,20:40,10.9,01:00,29,"5,0","18,1",08:40,45.0,70.0,06:10,32.0,13:30
2015-02-05,7209,LORCA,MURCIA,312,7.0,0.0,3.1,04:00,10.9,13:50,31,"5,3","17,5",09:10,36.0,52.0,Varias,28.0,13:00
2015-02-06,7209,LORCA,MURCIA,312,7.0,0.0,1.7,04:10,12.3,14:30,29,"1,9","10,0",09:30,37.0,50.0,Varias,29.0,14:40
2015-02-07,7209,LORCA,MURCIA,312,4.4,0.0,0.0,05:00,8.8,15:00,32,"0,8","5,3",02:40,57.0,65.0,Varias,48.0,00:00
2015-02-08,7209,LORCA,MURCIA,312,7.2,0.0,1.7,23:50,12.8,14:40,30,"1,7","5,6",07:50,57.0,77.0,21:20,40.0,16:40
2015-02-09,7209,LORCA,MURCIA,312,5.2,1.5,-2.2,07:10,12.7,12:20,03,"1,4","8,9",12:50,80.0,95.0,Varias,53.0,12:30
2015-02-10,7209,LORCA,MURCIA,312,7.0,0.1,3.6,07:40,10.4,15:00,05,"1,4","5,8",15:10,81.0,97.0,07:00,68.0,13:30
2015-02-11,7209,LORCA,MURCIA,312,10.4,1.5,5.5,05:30,15.3,14:00,99,"1,1","6,1",Varias,70.0,92.0,22:10,55.0,Varias
2015-02-12,7209,LORCA,MURCIA,312,8.0,9.7,6.1,23:59,9.8,15:50,32,"0,8","5,8",10:10,92.0,96.0,Varias,84.0,Varias
2015-02-13,7209,LORCA,MURCIA,312,9.2,0.0,2.0,06:50,16.3,13:20,21,"0,6","5,0",14:40,71.0,97.0,Varias,42.0,13:30
2015-02-14,7209,LORCA,MURCIA,312,11.0,0.0,5.2,06:40,16.9,15:00,28,"1,4","11,7",20:10,58.0,83.0,Varias,40.0,15:00
2015-02-15,7209,LORCA,MURCIA,312,14.0,0.0,9.0,08:00,19.0,13:00,31,"2,2","9,2",11:10,53.0,79.0,08:00,39.0,Varias
2015-02-16,7209,LORCA,MURCIA,312,13.4,0.0,6.3,07:00,20.5,13:30,32,"0,8","10,0",21:00,53.0,83.0,07:00,36.0,Varias
2015-02-17,7209,LORCA,MURCIA,312,10.2,5.0,7.3,23:50,13.1,13:00,04,"2,2","10,3",09:50,76.0,94.0,16:00,59.0,00:00
2015-02-18,7209,LORCA,MURCIA,312,9.4,0.1,7.4,00:00,11.4,13:30,03,"2,8","11,1",08:40,78.0,95.0,Varias,66.0,15:10
2015-02-19,7209,LORCA,MURCIA,312,9.9,0.0,5.7,07:10,14.1,14:10,99,"1,4","8,1",Varias,66.0,89.0,00:40,48.0,Varias
2015-02-20,7209,LORCA,MURCIA,312,9.7,0.2,4.9,23:59,14.5,15:50,32,"0,8","6,4",04:20,65.0,91.0,23:59,55.0,Varias
2015-02-21,7209,LORCA,MURCIA,312,9.2,0.0,2.1,06:00,16.2,12:30,32,"2,5","11,7",23:10,61.0,97.0,Varias,38.0,Varias
2015-02-22,7209,LORCA,MURCIA,312,11.4,0.0,4.4,05:30,18.4,14:10,29,"1,7","12,2",10:40,35.0,60.0,05:20,23.0,Varias
2015-02-23,7209,LORCA,MURCIA,312,14.0,0.0,5.9,07:30,22.0,14:10,27,"1,7","9,4",22:40,45.0,76.0,07:30,29.0,Varias
2015-02-24,7209,LORCA,MURCIA,312,13.0,0.0,7.2,07:20,18.9,14:00,30,"0,6","11,4",02:00,38.0,52.0,07:20,23.0,Varias
2015-02-25,7209,LORCA,MURCIA,312,12.2,0.0,8.1,02:40,16.3,16:20,32,"2,2","16,1",11:40,37.0,46.0,02:30,35.0,13:00
2015-02-26,7209,LORCA,MURCIA,312,17.6,0.0,12.4,23:40,22.9,15:20,32,"2,8","14,7",00:40,40.0,56.0,23:50,34.0,Varias
2015-02-27,7209,LORCA,MURCIA,312,14.8,0.0,8.4,23:59,21.3,14:10,32,"1,9","10,0",03:10,42.0,60.0,23:59,30.0,16:50
2015-02-28,7209,LORCA,MURCIA,312,12.3,0.0,4.8,04:50,19.8,13:20,18,"1,1","7,2",13:50,55.0,81.0,04:40,35.0,13:10
2015-03-01,7209,LORCA,MURCIA,312,15.6,0.0,7.8,04:40,23.3,13:50,17,"1,7","7,2",16:00,47.0,73.0,03:00,34.0,13:50
2015-03-02,7209,LORCA,MURCIA,312,18.6,0.0,10.6,05:40,26.5,14:10,16,"1,4","7,8",13:10,45.0,68.0,05:30,32.0,14:40
2015-03-03,7209,LORCA,MURCIA,312,18.2,0.0,10.4,05:50,26.1,14:40,08,"1,1","6,1",13:10,56.0,93.0,Varias,37.0,14:10
2015-03-04,7209,LORCA,MURCIA,312,16.4,0.0,8.0,05:20,24.9,13:20,04,"0,6","8,6",18:50,69.0,96.0,Varias,28.0,13:40
2015-03-05,7209,LORCA,MURCIA,312,10.4,0.0,2.8,23:20,17.9,14:30,32,"1,4","12,2",03:20,25.0,83.0,00:00,15.0,13:10
2015-03-06,7209,LORCA,MURCIA,312,8.4,0.0,-0.3,06:50,17.2,13:10,16,"1,4","6,4",15:50,39.0,76.0,23:59,19.0,Varias
2015-03-07,7209,LORCA,MURCIA,312,10.8,0.0,0.5,06:00,21.1,14:30,14,"1,1","5,3",14:30,48.0,85.0,06:50,25.0,13:00
2015-03-08,7209,LORCA,MURCIA,312,10.8,0.0,3.2,04:30,18.4,14:40,99,"1,7","7,2",Varias,57.0,93.0,Varias,45.0,Varias
2015-03-09,7209,LORCA,MURCIA,312,13.0,0.0,7.0,23:50,18.9,14:10,20,"1,7","6,4",13:30,61.0,93.0,00:00,36.0,12:40
2015-03-10,7209,LORCA,MURCIA,312,13.2,0.0,4.2,05:50,22.2,13:30,16,"1,4","6,4",15:10,59.0,94.0,03:20,36.0,Varias
2015-03-11,7209,LORCA,MURCIA,312,16.2,0.0,4.6,06:30,27.7,14:00,16,"0,6","6,7",15:20,44.0,87.0,Varias,20.0,13:30
2015-03-12,7209,LORCA,MURCIA,312,17.0,0.0,7.6,06:10,26.5,12:50,14,"1,1","7,2",13:30,34.0,60.0,06:10,23.0,13:00
2015-03-13,7209,LORCA,MURCIA,312,14.4,0.0,8.7,04:20,20.0,13:30,17,"1,4","6,1",15:30,67.0,96.0,04:40,41.0,13:30
2015-03-14,7209,LORCA,MURCIA,312,11.6,0.0,8.1,20:50,15.0,11:40,22,"1,4","5,8",16:50,77.0,92.0,05:10,51.0,15:10
2015-03-15,7209,LORCA,MURCIA,312,9.6,0.1,4.8,06:50,14.5,11:50,15,"1,4","6,4",14:50,65.0,90.0,01:20,46.0,11:20
2015-03-16,7209,LORCA,MURCIA,312,12.0,0.0,7.1,06:00,16.8,13:20,20,"1,4","7,2",15:50,64.0,84.0,Varias,39.0,12:00
2015-03-17,7209,LORCA,MURCIA,312,11.6,9.6,7.0,06:40,16.1,12:30,05,"1,7","8,6",13:10,66.0,95.0,23:50,47.0,12:30
2015-03-18,7209,LORCA,MURCIA,312,8.7,1.0,7.0,05:30,10.4,17:00,99,"0,6","5,6",00:10,87.0,96.0,Varias,77.0,11:20
2015-03-19,7209,LORCA,MURCIA,312,11.1,1.8,9.7,00:30,12.5,16:40,04,"2,2","9,7",16:00,88.0,96.0,Varias,81.0,23:30
2015-03-20,7209,LORCA,MURCIA,312,12.8,6.3,10.4,23:59,15.2,13:20,08,"2,2","11,9",14:00,82.0,96.0,22:50,74.0,03:40
2015-03-21,7209,LORCA,MURCIA,312,12.0,18.1,7.0,06:30,17.1,13:20,17,"1,1","5,8",11:50,81.0,96.0,Varias,53.0,13:30
2015-03-22,7209,LORCA,MURCIA,312,11.5,0.1,5.7,06:30,17.3,14:40,17,"0,3","7,2",15:50,80.0,94.0,Varias,58.0,14:10
2015-03-23,7209,LORCA,MURCIA,312,13.0,1.8,8.3,06:00,17.8,12:10,15,"0,6","6,1",13:40,79.0,96.0,Varias,59.0,11:50
2015-03-24,7209,LORCA,MURCIA,312,11.4,9.3,9.2,09:50,13.5,16:00,31,"0,6","6,7",23:59,79.0,96.0,Varias,61.0,15:30
2015-03-25,7209,LORCA,MURCIA,312,10.5,0.0,7.2,07:30,13.8,14:40,33,"3,3","12,8",14:10,46.0,93.0,03:20,30.0,15:50
2015-03-26,7209,LORCA,MURCIA,312,10.8,0.0,4.1,06:40,17.5,14:40,32,"1,1","11,7",01:40,42.0,75.0,20:30,33.0,Varias
2015-03-27,7209,LORCA,MURCIA,312,17.2,0.0,8.8,01:40,25.6,14:40,99,"1,1","9,2",Varias,45.0,77.0,01:40,29.0,12:40
2015-03-28,7209,LORCA,MURCIA,312,21.2,0.0,13.8,23:00,28.5,13:50,30,"1,7","11,4",01:00,36.0,73.0,23:00,21.0,13:50
2015-03-29,7209,LORCA,MURCIA,312,20.4,0.0,11.6,05:00,29.3,13:30,32,"0,6","10,0",11:40,40.0,73.0,23:10,21.0,13:00
2015-03-30,7209,LORCA,MURCIA,312,22.3,0.0,14.0,00:20,30.6,13:50,30,"0,8","7,2",03:10,34.0,73.0,00:10,22.0,13:40
2015-03-31,7209,LORCA,MURCIA,312,23.4,0.0,15.9,04:00,31.0,13:30,20,"1,1","7,5",13:50,39.0,62.0,Varias,30.0,13:10
2015-04-01,7209,LORCA,MURCIA,312,17.2,0.0,10.3,23:30,24.1,14:30,03,"1,9","7,5",10:10,54.0,78.0,23:59,42.0,Varias
2015-04-02,7209,LORCA,MURCIA,312,15.1,0.0,8.2,06:10,22.0,15:00,04,"0,3","5,6",10:00,67.0,93.0,23:59,49.0,14:10
2015-04-03,7209,LORCA,MURCIA,312,16.0,0.0,7.9,05:30,24.2,14:30,21,"0,8","6,1",16:10,59.0,95.0,Varias,36.0,14:30
2015-04-04,7209,LORCA,MURCIA,312,15.5,0.0,8.7,05:50,22.3,15:00,05,"1,4","8,6",12:30,57.0,91.0,23:50,37.0,11:30
2015-04-05,7209,LORCA,MURCIA,312,15.3,0.0,8.3,05:50,22.3,14:50,16,"1,9","7,5",11:40,55.0,94.0,06:00,32.0,13:00
2015-04-06,7209,LORCA,MURCIA,312,13.8,0.0,9.3,23:20,18.3,14:00,03,"2,2","8,3",13:10,64.0,91.0,Varias,37.0,14:00
2015-04-07,7209,LORCA,MURCIA,312,11.4,3.8,9.0,19:00,13.9,12:00,03,"2,2","9,2",11:10,73.0,93.0,Varias,56.0,11:50
2015-04-08,7209,LORCA,MURCIA,312,12.4,0.4,9.0,21:50,15.8,12:50,99,"2,5","9,2",Varias,60.0,86.0,01:40,50.0,14:00
2015-04-09,7209,LORCA,MURCIA,312,11.7,0.2,7.9,05:00,15.5,15:00,99,"1,1","7,2",Varias,70.0,84.0,20:30,60.0,16:10
2015-04-10,7209,LORCA,MURCIA,312,13.6,0.1,7.8,04:00,19.5,15:50,04,"1,1","6,9",12:30,62.0,90.0,Varias,45.0,15:50
2015-04-11,7209,LORCA,MURCIA,312,12.0,8.0,9.0,00:50,15.1,16:30,04,"1,4","4,7",22:40,90.0,96.0,10:10,78.0,17:00
2015-04-12,7209,LORCA,MURCIA,312,14.6,0.0,9.8,05:00,19.4,12:40,03,"2,5","11,4",21:50,71.0,96.0,Varias,54.0,12:30
2015-04-13,7209,LORCA,MURCIA,312,15.8,0.0,11.3,05:00,20.2,14:50,04,"1,9","11,9",11:10,55.0,67.0,10:20,46.0,15:40
2015-04-14,7209,LORCA,MURCIA,312,16.4,0.0,10.3,04:30,22.5,12:20,04,"2,2","11,1",11:30,44.0,62.0,03:00,37.0,15:10
2015-04-15,7209,LORCA,MURCIA,312,13.2,2.8,10.3,23:59,16.0,13:10,05,"1,1","6,7",00:40,72.0,96.0,23:59,39.0,00:00
2015-04-16,7209,LORCA,MURCIA,312,15.0,4.7,8.4,06:00,21.5,12:00,13,"0,8","6,9",12:40,72.0,97.0,05:00,46.0,11:50
2015-04-17,7209,LORCA,MURCIA,312,16.6,0.0,10.5,03:50,22.6,12:30,16,"1,7","7,5",14:10,55.0,88.0,23:59,40.0,Varias
2015-04-18,7209,LORCA,MURCIA,312,16.0,0.0,8.7,06:00,23.3,14:00,99,"1,4","7,5",14:40,61.0,93.0,Varias,38.0,12:40
2015-04-19,7209,LORCA,MURCIA,312,16.6,0.0,11.2,00:40,21.9,12:30,22,"1,4","8,3",14:20,48.0,92.0,00:10,37.0,10:40
2015-04-20,7209,LORCA,MURCIA,312,16.3,0.0,9.1,06:00,23.5,13:40,03,"1,4","8,6",14:50,55.0,89.0,06:20,37.0,15:40
2015-04-21,7209,LORCA,MURCIA,312,15.4,0.0,9.6,04:00,21.2,13:40,05,"2,2","10,8",13:40,62.0,86.0,00:00,46.0,13:40
2015-04-22,7209,LORCA,MURCIA,312,17.8,0.0,11.9,04:00,23.7,14:50,04,"0,8","6,7",11:40,65.0,93.0,23:59,49.0,Varias
2015-04-23,7209,LORCA,MURCIA,312,19.4,0.0,11.3,04:50,27.4,14:10,19,"1,1","10,8",14:40,56.0,94.0,Varias,30.0,13:30
2015-04-24,7209,LORCA,MURCIA,312,18.2,0.0,11.3,05:40,25.2,12:00,22,"1,7","7,8",13:30,67.0,94.0,Varias,40.0,11:50
2015-04-25,7209,LORCA,MURCIA,312,17.9,0.0,12.0,05:30,23.8,12:50,21,"1,4","6,7",16:40,53.0,96.0,Varias,29.0,Varias
2015-04-26,7209,LORCA,MURCIA,312,20.0,0.1,15.0,23:50,24.9,11:40,31,"1,4","14,2",17:30,53.0,77.0,06:40,39.0,11:40
2015-04-27,7209,LORCA,MURCIA,312,17.7,0.0,12.3,03:40,23.1,14:00,27,"2,2","11,1",00:20,41.0,60.0,03:40,32.0,Varias
2015-04-28,7209,LORCA,MURCIA,312,17.5,0.0,10.5,04:50,24.5,12:40,14,"2,5","10,6",14:30,43.0,69.0,04:40,30.0,12:10
2015-04-29,7209,LORCA,MURCIA,312,17.7,0.0,10.0,05:50,25.4,12:40,17,"1,7","8,3",13:10,49.0,81.0,05:50,36.0,11:30
2015-04-30,7209,LORCA,MURCIA,312,19.9,0.0,12.4,03:50,27.4,14:40,04,"0,8","6,4",11:30,50.0,83.0,Varias,33.0,14:10
2015-05-01,7209,LORCA,MURCIA,312,20.5,0.0,12.2,05:50,28.8,13:10,14,"0,8","8,1",12:30,49.0,88.0,05:30,32.0,Varias
2015-05-02,7209,LORCA,MURCIA,312,23.2,0.0,14.6,05:40,31.7,12:50,22,"1,7","6,7",12:10,39.0,70.0,06:10,25.0,13:40
2015-05-03,7209,LORCA,MURCIA,312,24.6,0.0,13.7,04:50,35.6,13:40,99,"0,8","6,7",Varias,40.0,78.0,04:20,20.0,13:50
2015-05-04,7209,LORCA,MURCIA,312,24.6,0.0,17.9,05:30,31.4,11:30,27,"0,6","6,7",23:50,48.0,70.0,21:40,33.0,Varias
2015-05-05,7209,LORCA,MURCIA,312,23.8,0.0,18.9,03:30,28.6,11:30,30,"0,6","6,7",15:50,40.0,59.0,05:30,29.0,12:00
2015-05-06,7209,LORCA,MURCIA,312,21.4,0.0,14.5,23:59,28.3,13:30,32,"2,2","10,0",05:40,40.0,66.0,23:59,35.0,13:00
2015-05-07,7209,LORCA,MURCIA,312,20.3,0.0,11.3,04:40,29.3,13:30,04,"0,8","8,1",14:40,52.0,87.0,23:40,37.0,11:40
2015-05-08,7209,LORCA,MURCIA,312,22.2,0.0,12.3,04:40,32.2,13:00,17,"0,6","8,9",13:50,40.0,90.0,03:40,15.0,13:00
2015-05-09,7209,LORCA,MURCIA,312,24.5,0.0,17.6,23:10,31.4,14:10,32,"2,5","8,6",02:00,39.0,86.0,Varias,31.0,Varias
2015-05-10,7209,LORCA,MURCIA,312,21.6,0.0,14.1,05:30,29.1,14:00,03,"1,4","8,1",14:40,44.0,89.0,01:00,29.0,13:30
2015-05-11,7209,LORCA,MURCIA,312,21.7,0.0,12.8,04:30,30.6,13:40,04,"1,4","8,9",14:40,39.0,66.0,04:20,30.0,Varias
2015-05-12,7209,LORCA,MURCIA,312,22.7,0.0,12.4,06:00,33.0,13:10,22,"0,8","7,2",15:20,36.0,58.0,05:40,20.0,13:00
2015-05-13,7209,LORCA,MURCIA,312,23.8,0.0,13.2,05:30,34.3,14:30,16,"1,4","6,9",13:20,37.0,67.0,05:20,24.0,13:30
2015-05-14,7209,LORCA,MURCIA,312,27.0,0.0,16.1,05:20,37.9,13:50,29,"1,7","10,3",20:30,31.0,59.0,03:00,17.0,Varias
2015-05-15,7209,LORCA,MURCIA,312,22.6,0.0,15.2,23:59,30.0,00:10,26,"1,9","10,8",12:20,50.0,87.0,Varias,21.0,00:00
2015-05-16,7209,LORCA,MURCIA,312,19.4,0.0,12.1,05:40,26.8,12:40,18,"2,5","7,8",14:30,42.0,93.0,Varias,27.0,12:10
2015-05-17,7209,LORCA,MURCIA,312,18.6,0.0,10.1,05:20,27.1,12:40,16,"1,9","8,1",13:00,43.0,85.0,00:00,32.0,Varias
2015-05-18,7209,LORCA,MURCIA,312,20.1,0.0,11.2,05:20,29.0,Varias,04,"1,7","8,9",13:30,43.0,84.0,23:20,32.0,14:40
2015-05-19,7209,LORCA,MURCIA,312,23.8,0.0,16.8,05:00,30.9,12:40,03,"1,4","10,6",14:30,58.0,87.0,23:10,30.0,13:40
2015-05-20,7209,LORCA,MURCIA,312,19.0,0.1,15.1,23:59,22.9,12:10,99,"1,4","6,7",Varias,67.0,94.0,01:30,50.0,13:10
2015-05-21,7209,LORCA,MURCIA,312,17.8,0.0,13.0,04:00,22.6,12:10,15,"1,7","6,9",13:40,58.0,86.0,01:40,40.0,Varias
2015-05-22,7209,LORCA,MURCIA,312,17.0,0.0,12.1,23:30,22.0,11:00,14,"0,8","6,4",12:00,61.0,89.0,03:20,49.0,11:00
2015-05-23,7209,LORCA,MURCIA,312,17.0,0.0,9.6,05:50,24.4,12:20,18,"1,1","7,2",17:10,56.0,84.0,Varias,34.0,12:30
2015-05-24,7209,LORCA,MURCIA,312,17.1,0.0,12.3,00:50,21.9,13:10,99,"1,1","6,7",Varias,51.0,84.0,00:00,39.0,10:40
2015-05-25,7209,LORCA,MURCIA,312,19.3,0.0,12.9,23:59,25.7,14:00,04,"1,9","7,2",11:30,47.0,76.0,Varias,33.0,Varias
2015-05-26,7209,LORCA,MURCIA,312,19.2,0.0,11.1,04:30,27.2,13:00,13,"2,5","9,2",13:20,45.0,80.0,04:40,33.0,Varias
2015-05-27,7209,LORCA,MURCIA,312,20.0,0.0,13.6,05:00,26.4,Varias,12,"1,4","8,6",12:10,49.0,90.0,23:30,35.0,Varias
2015-05-28,7209,LORCA,MURCIA,312,21.1,0.0,13.3,05:20,28.9,14:30,03,"1,7","7,8",13:50,48.0,92.0,Varias,32.0,Varias
2015-05-29,7209,LORCA,MURCIA,312,21.9,0.0,14.8,01:30,29.0,14:40,06,"1,4","6,9",12:00,46.0,65.0,01:40,28.0,13:20
2015-05-30,7209,LORCA,MURCIA,312,21.7,0.0,14.4,05:30,29.0,12:00,04,"0,8","6,9",13:30,54.0,84.0,22:30,43.0,11:50
2015-05-31,7209,LORCA,MURCIA,312,22.4,0.3,14.8,03:40,30.1,11:50,30,"2,5","10,0",14:30,53.0,91.0,23:40,37.0,14:20
2015-06-01,7209,LORCA,MURCIA,312,22.3,0.0,16.4,05:00,28.2,13:00,16,"1,7","8,1",14:20,49.0,93.0,Varias,36.0,16:50
2015-06-02,7209,LORCA,MURCIA,312,23.0,0.0,14.4,05:20,31.7,13:50,03,"1,9","8,6",14:30,43.0,77.0,05:20,28.0,15:40
2015-06-03,7209,LORCA,MURCIA,312,23.2,0.0,15.1,05:10,31.3,13:40,09,"1,4","8,3",12:40,35.0,62.0,23:40,24.0,Varias
2015-06-04,7209,LORCA,MURCIA,312,22.7,0.0,14.2,05:40,31.2,14:10,10,"1,7","8,9",13:30,36.0,62.0,00:00,26.0,14:10
2015-06-05,7209,LORCA,MURCIA,312,23.4,0.0,14.9,06:00,31.9,15:00,99,"2,2","8,3",Varias,44.0,84.0,23:50,34.0,12:10
2015-06-06,7209,LORCA,MURCIA,312,24.0,0.0,15.7,05:40,32.4,13:10,03,"1,9","9,4",12:30,37.0,85.0,00:30,24.0,13:00
2015-06-07,7209,LORCA,MURCIA,312,23.0,0.0,14.0,05:10,31.9,13:30,01,"1,7","8,6",12:30,35.0,64.0,05:50,23.0,13:00
2015-06-08,7209,LORCA,MURCIA,312,23.4,0.0,14.3,05:30,32.5,13:59,09,"1,1","8,6",13:40,38.0,56.0,05:30,30.0,13:30
2015-06-09,7209,LORCA,MURCIA,312,24.2,0.0,15.7,04:50,32.6,11:20,26,"1,9","9,7",12:50,41.0,64.0,05:20,30.0,Varias
2015-06-10,7209,LORCA,MURCIA,312,23.6,1.6,15.8,05:00,31.4,12:30,22,"1,7","7,2",12:50,46.0,81.0,23:00,35.0,12:10
2015-06-11,7209,LORCA,MURCIA,312,19.5,0.5,16.6,06:50,22.4,16:40,22,"1,1","8,1",05:30,85.0,94.0,06:30,68.0,15:20
2015-06-12,7209,LORCA,MURCIA,312,22.7,0.0,17.1,02:00,28.3,12:10,18,"1,4","8,9",14:10,48.0,92.0,Varias,37.0,11:10
2015-06-13,7209,LORCA,MURCIA,312,23.6,0.0,17.3,03:20,30.0,13:50,19,"1,9","7,8",16:20,38.0,62.0,03:00,28.0,Varias
2015-06-14,7209,LORCA,MURCIA,312,21.0,0.0,15.2,05:30,26.8,11:50,16,"2,2","7,8",15:40,36.0,47.0,23:50,29.0,11:50
2015-06-15,7209,LORCA,MURCIA,312,21.4,0.0,16.0,23:59,26.8,12:20,23,"3,1","9,2",15:40,45.0,65.0,23:50,34.0,11:00
2015-06-16,7209,LORCA,MURCIA,312,21.2,0.0,14.7,04:50,27.6,15:50,16,"1,7","6,9",13:40,42.0,67.0,00:40,32.0,12:00
2015-06-17,7209,LORCA,MURCIA,312,21.6,0.0,13.0,05:00,30.3,12:30,24,"1,7","8,3",13:20,43.0,72.0,23:59,31.0,12:00
2015-06-18,7209,LORCA,MURCIA,312,22.5,0.0,15.3,04:50,29.7,13:40,03,"0,6","6,7",11:00,47.0,81.0,01:20,36.0,18:00
