fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-01,7012C,CARTAGENA,MURCIA,17,11.4,0.0,7.0,23:59,15.7,13:40,03,"1,1","5,3",12:00,60.0,79.0,23:40,44.0,15:40
2015-01-02,7012C,CARTAGENA,MURCIA,17,10.0,0.0,4.7,08:00,15.3,12:20,19,"1,4","5,8",14:40,73.0,87.0,Varias,60.0,13:20
2015-01-03,7012C,CARTAGENA,MURCIA,17,10.7,0.0,5.2,06:30,16.2,14:10,22,"2,2","8,9",11:20,73.0,91.0,06:00,57.0,21:30
2015-01-04,7012C,CARTAGENA,MURCIA,17,12.1,0.0,6.8,05:40,17.4,14:00,17,"1,1","5,3",12:50,74.0,85.0,18:30,59.0,10:20
2015-01-05,7012C,CARTAGENA,MURCIA,17,13.0,0.0,8.8,01:30,17.2,12:50,99,"1,1","4,4",Varias,73.0,89.0,23:59,62.0,12:50
2015-01-06,7012C,CARTAGENA,MURCIA,17,10.8,0.0,6.2,06:40,15.5,16:00,24,"1,9","7,5",12:30,80.0,93.0,07:00,64.0,Varias
2015-01-07,7012C,CARTAGENA,MURCIA,17,12.0,0.0,7.4,01:40,16.5,13:40,06,"0,8","5,6",15:20,73.0,86.0,Varias,59.0,14:50
2015-01-08,7012C,CARTAGENA,MURCIA,17,12.2,0.0,6.8,07:00,17.6,13:40,36,"0,6","4,4",12:20,73.0,90.0,Varias,52.0,13:40
2015-01-09,7012C,CARTAGENA,MURCIA,17,11.6,0.0,5.7,07:30,17.5,12:50,26,"0,8","6,7",23:20,68.0,90.0,04:50,49.0,12:50
2015-01-10,7012C,CARTAGENA,MURCIA,17,10.6,0.0,4.9,05:40,16.4,13:20,19,"2,5","10,6",18:30,72.0,91.0,06:00,51.0,12:50
2015-01-11,7012C,CARTAGENA,MURCIA,17,14.1,0.0,6.1,08:00,22.1,13:30,32,"0,8","7,2",12:30,58.0,90.0,00:00,24.0,13:10
2015-01-12,7012C,CARTAGENA,MURCIA,17,12.6,0.0,8.6,04:40,16.7,12:30,07,"1,1","6,7",14:20,77.0,89.0,Varias,67.0,00:00
2015-01-13,7012C,CARTAGENA,MURCIA,17,13.2,0.0,9.6,23:59,16.9,12:40,19,"0,8","5,3",15:10,76.0,89.0,Varias,65.0,12:50
2015-01-14,7012C,CARTAGENA,MURCIA,17,13.8,0.0,9.0,00:50,18.5,12:40,15,"0,6","4,7",15:30,81.0,89.0,17:50,45.0,12:00
2015-01-15,7012C,CARTAGENA,MURCIA,17,12.1,0.0,8.2,08:10,16.0,12:30,21,"2,2","12,2",19:30,83.0,87.0,Varias,76.0,12:10
2015-01-16,7012C,CARTAGENA,MURCIA,17,13.4,0.0,9.2,23:00,17.5,13:50,23,"3,1","14,7",08:40,45.0,86.0,Varias,29.0,Varias
2015-01-17,7012C,CARTAGENA,MURCIA,17,11.1,0.0,6.4,05:50,15.8,14:40,31,"1,4","8,9",11:20,45.0,64.0,06:30,31.0,15:20
2015-01-18,7012C,CARTAGENA,MURCIA,17,8.9,7.7,3.6,05:50,14.2,13:50,23,"1,9","10,8",19:00,65.0,86.0,23:59,44.0,11:00
2015-01-19,7012C,CARTAGENA,MURCIA,17,9.4,0.0,8.1,08:00,10.8,14:30,36,"2,5","10,8",15:10,79.0,95.0,Varias,55.0,23:50
2015-01-20,7012C,CARTAGENA,MURCIA,17,10.2,0.0,6.5,23:50,13.8,14:10,28,"1,1","7,8",12:00,47.0,73.0,23:40,35.0,14:10
2015-01-21,7012C,CARTAGENA,MURCIA,17,10.5,0.0,6.0,07:00,15.0,13:50,23,"2,2","10,8",16:00,51.0,75.0,01:50,40.0,13:40
2015-01-22,7012C,CARTAGENA,MURCIA,17,11.3,0.0,8.3,07:20,14.3,15:40,33,"2,5","11,9",10:00,48.0,60.0,00:40,40.0,Varias
2015-01-23,7012C,CARTAGENA,MURCIA,17,12.2,0.0,9.1,07:20,15.2,14:50,32,"1,9","11,7",10:40,41.0,52.0,Varias,34.0,Varias
2015-01-24,7012C,CARTAGENA,MURCIA,17,11.0,0.0,5.7,07:50,16.2,14:20,32,"1,4","5,8",00:30,41.0,55.0,23:00,31.0,Varias
2015-01-25,7012C,CARTAGENA,MURCIA,17,14.4,0.0,10.0,23:59,18.8,13:50,32,"1,9","10,6",04:20,43.0,66.0,23:59,25.0,14:40
2015-01-26,7012C,CARTAGENA,MURCIA,17,12.2,0.0,7.9,05:00,16.6,13:20,99,"1,1","5,0",Varias,56.0,82.0,23:40,29.0,12:50
2015-01-27,7012C,CARTAGENA,MURCIA,17,11.2,0.0,6.4,06:40,16.1,11:40,23,"1,1","6,7",17:30,62.0,87.0,Varias,44.0,11:40
2015-01-28,7012C,CARTAGENA,MURCIA,17,13.7,0.0,9.8,07:50,17.6,13:20,32,"1,9","8,6",02:10,56.0,79.0,Varias,39.0,13:00
2015-01-29,7012C,CARTAGENA,MURCIA,17,13.5,0.0,7.4,07:40,19.6,23:00,19,"2,8","12,2",15:50,69.0,84.0,01:50,46.0,20:20
2015-01-30,7012C,CARTAGENA,MURCIA,17,19.6,0.0,17.0,04:50,22.1,14:20,22,"5,8","19,7",23:40,54.0,62.0,23:10,46.0,Varias
2015-01-31,7012C,CARTAGENA,MURCIA,17,16.1,0.7,10.7,23:59,21.5,09:30,24,"5,6","28,3",06:10,46.0,75.0,10:10,36.0,13:20
2015-02-01,7012C,CARTAGENA,MURCIA,17,12.2,0.0,9.5,07:00,15.0,15:40,32,"2,8","14,4",11:00,38.0,51.0,00:20,33.0,Varias
2015-02-02,7012C,CARTAGENA,MURCIA,17,12.4,0.0,9.4,07:00,15.3,14:20,26,"3,3","11,9",21:30,51.0,66.0,23:59,40.0,00:00
2015-02-03,7012C,CARTAGENA,MURCIA,17,15.6,0.0,13.2,01:40,17.9,15:50,26,"3,1","13,3",23:00,47.0,71.0,00:30,39.0,17:20
2015-02-04,7012C,CARTAGENA,MURCIA,17,11.2,0.0,7.3,23:59,15.1,01:30,32,"3,1","14,7",09:20,41.0,64.0,00:40,30.0,13:00
2015-02-05,7012C,CARTAGENA,MURCIA,17,9.7,0.0,6.6,04:20,12.8,14:50,28,"3,9","16,7",09:30,36.0,47.0,03:30,30.0,Varias
2015-02-06,7012C,CARTAGENA,MURCIA,17,10.2,0.0,7.1,05:50,13.4,14:30,29,"2,5","9,7",03:20,42.0,51.0,20:40,33.0,11:30
2015-02-07,7012C,CARTAGENA,MURCIA,17,8.1,0.0,4.3,06:20,11.9,13:40,04,"1,4","5,8",12:00,49.0,68.0,23:50,40.0,Varias
2015-02-08,7012C,CARTAGENA,MURCIA,17,9.8,0.0,5.6,06:00,14.1,13:50,19,"0,8","5,8",19:30,61.0,77.0,02:00,48.0,13:40
2015-02-09,7012C,CARTAGENA,MURCIA,17,9.2,2.2,4.5,05:40,14.0,11:10,06,"1,9","9,7",11:40,69.0,87.0,21:50,57.0,11:00
2015-02-10,7012C,CARTAGENA,MURCIA,17,11.2,0.0,8.4,07:20,14.1,11:10,99,"1,9","7,5",Varias,72.0,87.0,05:00,54.0,11:00
2015-02-11,7012C,CARTAGENA,MURCIA,17,13.1,0.0,9.7,07:00,16.5,14:00,05,"2,2","8,1",11:40,77.0,90.0,Varias,60.0,14:10
2015-02-12,7012C,CARTAGENA,MURCIA,17,12.0,1.3,10.9,23:59,13.0,13:00,28,"1,7","7,8",09:10,87.0,92.0,10:50,78.0,15:20
2015-02-13,7012C,CARTAGENA,MURCIA,17,12.0,0.0,8.4,07:30,15.7,12:10,99,"2,2","8,3",Varias,79.0,90.0,23:30,66.0,14:10
2015-02-14,7012C,CARTAGENA,MURCIA,17,14.2,0.5,9.9,04:00,18.6,17:10,21,"1,9","7,5",11:20,62.0,91.0,00:30,44.0,10:00
2015-02-15,7012C,CARTAGENA,MURCIA,17,16.6,0.0,13.5,06:30,19.8,15:50,34,"1,9","8,6",16:00,66.0,85.0,08:10,43.0,16:00
2015-02-16,7012C,CARTAGENA,MURCIA,17,15.6,0.0,10.8,07:50,20.5,12:10,34,"1,4","6,9",13:50,62.0,75.0,20:50,41.0,13:50
2015-02-17,7012C,CARTAGENA,MURCIA,17,13.4,6.8,11.4,19:30,15.5,13:50,07,"1,9","13,9",14:00,77.0,90.0,23:40,58.0,14:30
2015-02-18,7012C,CARTAGENA,MURCIA,17,13.4,0.9,12.4,17:00,14.4,13:10,06,"3,1","12,8",09:40,75.0,90.0,00:00,68.0,13:30
2015-02-19,7012C,CARTAGENA,MURCIA,17,12.9,0.0,11.0,07:00,14.8,15:00,03,"3,1","13,9",13:40,73.0,83.0,04:30,64.0,15:20
2015-02-20,7012C,CARTAGENA,MURCIA,17,13.1,0.0,11.1,23:50,15.1,14:10,07,"1,4","10,0",12:00,71.0,84.0,23:59,65.0,11:30
2015-02-21,7012C,CARTAGENA,MURCIA,17,12.8,0.0,8.6,04:00,16.9,16:40,35,"1,4","9,2",22:10,66.0,89.0,Varias,44.0,Varias
2015-02-22,7012C,CARTAGENA,MURCIA,17,15.1,0.0,11.1,23:59,19.1,14:50,01,"2,2","14,7",02:30,46.0,71.0,23:59,29.0,14:10
2015-02-23,7012C,CARTAGENA,MURCIA,17,14.5,0.0,10.0,03:30,19.0,15:20,28,"1,9","12,5",21:40,73.0,81.0,18:40,43.0,Varias
2015-02-24,7012C,CARTAGENA,MURCIA,17,16.0,0.0,13.3,07:00,18.6,13:00,26,"1,9","10,6",08:10,41.0,57.0,17:00,27.0,13:00
2015-02-25,7012C,CARTAGENA,MURCIA,17,15.4,0.0,12.1,06:00,18.6,16:50,30,"2,2","13,9",12:10,40.0,45.0,Varias,38.0,Varias
2015-02-26,7012C,CARTAGENA,MURCIA,17,19.2,0.0,15.1,06:40,23.3,14:30,28,"2,8","10,6",18:00,47.0,59.0,Varias,36.0,14:10
2015-02-27,7012C,CARTAGENA,MURCIA,17,17.0,0.0,11.9,23:59,22.1,14:10,35,"3,3","12,8",13:10,40.0,67.0,23:40,33.0,Varias
2015-02-28,7012C,CARTAGENA,MURCIA,17,13.6,0.0,9.4,07:20,17.7,10:50,23,"2,8","11,9",16:00,60.0,82.0,23:30,39.0,10:40
2015-03-01,7012C,CARTAGENA,MURCIA,17,15.2,0.0,10.8,07:00,19.7,10:50,20,"2,2","9,4",15:30,70.0,93.0,23:30,48.0,11:40
2015-03-02,7012C,CARTAGENA,MURCIA,17,14.7,0.0,11.9,07:00,17.5,11:00,18,"2,2","9,7",13:20,82.0,94.0,Varias,68.0,10:50
2015-03-03,7012C,CARTAGENA,MURCIA,17,14.4,0.0,13.2,23:59,15.5,11:00,18,"1,1","6,7",15:00,91.0,95.0,09:00,82.0,14:20
2015-03-04,7012C,CARTAGENA,MURCIA,17,14.4,0.0,12.0,07:30,16.8,15:10,18,"1,4","5,8",15:30,85.0,91.0,Varias,72.0,19:50
2015-03-05,7012C,CARTAGENA,MURCIA,17,12.9,0.0,9.0,07:00,16.8,12:10,34,"1,9","9,2",08:00,36.0,78.0,Varias,21.0,12:00
2015-03-06,7012C,CARTAGENA,MURCIA,17,11.1,0.0,6.9,07:00,15.3,13:20,18,"1,7","7,8",13:50,44.0,64.0,23:30,33.0,09:00
2015-03-07,7012C,CARTAGENA,MURCIA,17,10.2,0.0,5.5,06:40,14.9,14:00,23,"1,9","8,6",14:10,64.0,71.0,Varias,48.0,22:00
2015-03-08,7012C,CARTAGENA,MURCIA,17,12.2,0.0,7.5,04:00,16.8,12:10,07,"1,4","7,2",13:30,63.0,83.0,23:59,54.0,00:00
2015-03-09,7012C,CARTAGENA,MURCIA,17,11.8,0.0,8.6,06:00,15.0,14:20,20,"2,8","11,1",18:20,77.0,87.0,Varias,69.0,12:40
2015-03-10,7012C,CARTAGENA,MURCIA,17,12.6,0.0,8.5,06:50,16.6,12:50,20,"1,1","6,7",00:50,77.0,88.0,07:20,64.0,20:50
2015-03-11,7012C,CARTAGENA,MURCIA,17,13.2,0.0,9.0,06:40,17.4,15:10,19,"1,9","9,2",15:40,68.0,88.0,00:40,52.0,08:00
2015-03-12,7012C,CARTAGENA,MURCIA,17,13.8,0.0,9.5,07:00,18.0,13:30,18,"0,8","7,5",15:40,80.0,92.0,Varias,64.0,09:40
2015-03-13,7012C,CARTAGENA,MURCIA,17,14.6,0.0,11.9,01:00,17.4,15:40,09,"1,9","9,7",11:30,71.0,90.0,00:00,57.0,Varias
2015-03-14,7012C,CARTAGENA,MURCIA,17,12.4,0.0,10.0,23:59,14.9,09:50,06,"1,4","7,8",13:00,73.0,83.0,Varias,62.0,15:30
2015-03-15,7012C,CARTAGENA,MURCIA,17,11.2,0.1,7.2,06:00,15.2,15:30,14,"0,8","6,4",13:50,70.0,86.0,Varias,53.0,16:00
2015-03-16,7012C,CARTAGENA,MURCIA,17,13.3,0.0,10.0,23:59,16.6,14:10,08,"1,7","6,7",11:30,60.0,80.0,00:00,42.0,14:50
2015-03-17,7012C,CARTAGENA,MURCIA,17,11.6,1.9,7.5,06:30,15.7,12:50,08,"2,2","9,7",13:00,65.0,79.0,06:30,53.0,12:30
2015-03-18,7012C,CARTAGENA,MURCIA,17,12.9,4.5,11.6,06:40,14.2,15:00,02,"2,5","9,7",22:20,84.0,87.0,18:00,71.0,Varias
2015-03-19,7012C,CARTAGENA,MURCIA,17,13.6,0.3,12.2,06:00,15.0,21:00,04,"3,3","15,0",21:40,90.0,95.0,Varias,75.0,22:10
2015-03-20,7012C,CARTAGENA,MURCIA,17,14.3,3.1,13.8,23:59,14.8,08:00,06,"3,3","17,5",09:40,82.0,90.0,Varias,76.0,Varias
2015-03-21,7012C,CARTAGENA,MURCIA,17,13.8,0.0,11.1,06:00,16.6,15:00,18,"2,5","7,5",13:30,79.0,92.0,02:30,69.0,12:50
2015-03-22,7012C,CARTAGENA,MURCIA,17,15.0,0.0,12.4,06:40,17.7,11:00,15,"1,4","6,4",11:50,78.0,87.0,Varias,63.0,10:40
2015-03-23,7012C,CARTAGENA,MURCIA,17,14.5,1.9,12.4,06:10,16.6,10:40,05,"1,1","7,2",09:20,84.0,91.0,Varias,71.0,11:40
2015-03-24,7012C,CARTAGENA,MURCIA,17,13.2,5.0,11.9,13:00,14.5,08:00,25,"1,4","8,3",08:50,79.0,90.0,Varias,62.0,16:00
2015-03-25,7012C,CARTAGENA,MURCIA,17,13.4,0.0,9.8,23:50,16.9,15:00,32,"2,2","11,4",07:50,56.0,88.0,Varias,30.0,15:20
2015-03-26,7012C,CARTAGENA,MURCIA,17,13.4,0.0,8.8,06:20,18.0,13:50,28,"3,6","14,2",18:10,41.0,66.0,Varias,31.0,13:00
2015-03-27,7012C,CARTAGENA,MURCIA,17,18.8,0.0,12.9,03:30,24.6,12:50,01,"1,7","10,3",11:10,50.0,79.0,22:10,33.0,12:40
2015-03-28,7012C,CARTAGENA,MURCIA,17,20.5,0.0,15.4,23:59,25.6,11:10,23,"2,8","10,3",17:30,52.0,81.0,22:40,35.0,10:40
2015-03-29,7012C,CARTAGENA,MURCIA,17,21.7,0.0,14.5,04:00,28.9,12:30,23,"1,4","9,2",15:40,46.0,84.0,02:40,22.0,12:30
2015-03-30,7012C,CARTAGENA,MURCIA,17,20.2,0.0,14.6,06:20,25.9,14:20,24,"2,2","8,9",16:30,58.0,85.0,05:30,33.0,Varias
2015-03-31,7012C,CARTAGENA,MURCIA,17,22.4,0.0,16.6,02:50,28.2,10:30,20,"1,9","6,7",13:10,46.0,78.0,00:00,32.0,10:20
2015-04-01,7012C,CARTAGENA,MURCIA,17,17.8,0.0,14.3,23:40,21.4,13:00,09,"2,2","8,3",10:30,61.0,83.0,05:50,44.0,Varias
2015-04-02,7012C,CARTAGENA,MURCIA,17,15.8,0.0,13.4,23:59,18.2,10:50,18,"1,4","6,1",15:10,72.0,86.0,Varias,60.0,13:20
2015-04-03,7012C,CARTAGENA,MURCIA,17,14.8,0.0,11.0,06:00,18.6,12:30,17,"1,1","6,1",14:10,77.0,88.0,Varias,53.0,12:00
2015-04-04,7012C,CARTAGENA,MURCIA,17,15.5,0.0,11.8,06:00,19.2,13:20,07,"1,7","9,2",14:30,70.0,82.0,Varias,60.0,13:30
2015-04-05,7012C,CARTAGENA,MURCIA,17,15.1,0.0,11.8,06:30,18.4,09:40,16,"1,7","7,8",12:20,80.0,86.0,Varias,60.0,09:40
2015-04-06,7012C,CARTAGENA,MURCIA,17,16.2,0.0,14.4,23:00,18.1,12:00,07,"2,8","10,6",16:10,64.0,78.0,00:00,50.0,11:50
2015-04-07,7012C,CARTAGENA,MURCIA,17,15.0,0.0,13.9,05:20,16.1,14:50,05,"3,1","12,2",09:20,63.0,73.0,23:00,55.0,15:00
2015-04-08,7012C,CARTAGENA,MURCIA,17,14.8,0.0,13.6,05:20,16.0,14:00,07,"3,6","12,2",09:40,59.0,67.0,Varias,54.0,14:00
2015-04-09,7012C,CARTAGENA,MURCIA,17,14.6,0.0,13.4,03:40,15.8,15:00,01,"2,8","11,1",15:50,73.0,78.0,Varias,67.0,00:00
2015-04-10,7012C,CARTAGENA,MURCIA,17,15.1,0.0,11.7,06:20,18.5,15:30,06,"1,9","8,9",10:50,67.0,79.0,21:20,55.0,15:40
2015-04-11,7012C,CARTAGENA,MURCIA,17,15.4,0.4,13.2,23:59,17.7,14:30,25,"1,4","7,5",09:00,70.0,83.0,23:30,61.0,14:20
2015-04-12,7012C,CARTAGENA,MURCIA,17,15.2,0.3,13.0,01:50,17.5,12:10,07,"2,5","14,4",13:10,76.0,86.0,02:30,69.0,11:50
2015-04-13,7012C,CARTAGENA,MURCIA,17,16.2,0.0,15.0,05:00,17.5,13:00,05,"3,1","11,1",07:40,77.0,84.0,Varias,75.0,Varias
2015-04-14,7012C,CARTAGENA,MURCIA,17,17.2,0.0,14.9,Varias,19.4,12:00,99,"3,6","11,9",Varias,64.0,82.0,00:00,61.0,Varias
2015-04-15,7012C,CARTAGENA,MURCIA,17,16.8,8.0,15.3,19:30,18.3,11:20,01,"1,9","9,2",00:50,77.0,93.0,19:20,61.0,10:40
2015-04-16,7012C,CARTAGENA,MURCIA,17,16.4,0.0,14.2,03:00,18.7,13:50,19,"1,4","8,3",14:50,81.0,91.0,Varias,75.0,11:50
2015-04-17,7012C,CARTAGENA,MURCIA,17,17.6,0.0,14.3,06:30,20.9,14:20,20,"1,1","7,5",14:30,74.0,90.0,Varias,53.0,14:10
2015-04-18,7012C,CARTAGENA,MURCIA,17,16.4,0.0,12.9,05:50,20.0,12:00,17,"1,4","6,9",15:30,77.0,91.0,19:20,58.0,09:40
2015-04-19,7012C,CARTAGENA,MURCIA,17,17.7,0.0,13.7,06:00,21.7,10:30,23,"1,4","8,6",14:50,60.0,87.0,00:00,38.0,09:50
2015-04-20,7012C,CARTAGENA,MURCIA,17,17.4,0.0,13.0,04:50,21.9,13:40,07,"1,9","7,5",15:20,55.0,86.0,Varias,44.0,16:00
2015-04-21,7012C,CARTAGENA,MURCIA,17,16.8,0.0,14.4,05:00,19.2,10:40,06,"3,1","13,6",12:00,73.0,88.0,Varias,61.0,12:00
2015-04-22,7012C,CARTAGENA,MURCIA,17,17.8,0.0,15.4,23:59,20.2,14:00,03,"1,9","7,8",11:40,75.0,86.0,Varias,65.0,Varias
2015-04-23,7012C,CARTAGENA,MURCIA,17,16.4,0.0,14.0,04:00,18.9,13:40,16,"1,7","7,5",11:30,85.0,93.0,Varias,77.0,13:30
2015-04-24,7012C,CARTAGENA,MURCIA,17,17.0,0.0,15.7,07:00,18.3,10:20,15,"2,2","7,5",13:10,84.0,93.0,Varias,77.0,Varias
2015-04-25,7012C,CARTAGENA,MURCIA,17,17.1,0.9,15.2,05:00,19.0,12:20,16,"2,5","8,9",17:30,84.0,92.0,Varias,73.0,11:00
2015-04-26,7012C,CARTAGENA,MURCIA,17,20.6,0.4,16.8,02:50,24.3,17:00,19,"2,5","14,7",14:30,77.0,94.0,Varias,38.0,17:00
2015-04-27,7012C,CARTAGENA,MURCIA,17,18.8,0.0,16.4,05:40,21.1,18:10,28,"2,8","9,7",01:00,51.0,65.0,15:30,40.0,22:40
2015-04-28,7012C,CARTAGENA,MURCIA,17,18.9,0.0,14.8,05:00,23.0,09:20,17,"2,8","9,7",12:40,53.0,72.0,16:30,38.0,09:10
2015-04-29,7012C,CARTAGENA,MURCIA,17,17.2,0.0,15.6,06:10,18.8,15:40,20,"3,1","10,3",14:30,78.0,91.0,Varias,64.0,00:00
2015-04-30,7012C,CARTAGENA,MURCIA,17,19.0,0.0,14.7,04:30,23.2,12:40,08,"1,9","6,7",10:00,70.0,89.0,Varias,54.0,12:30
2015-05-01,7012C,CARTAGENA,MURCIA,17,18.7,0.0,15.4,04:30,22.0,14:40,18,"2,5","9,2",13:30,70.0,88.0,05:30,42.0,15:00
2015-05-02,7012C,CARTAGENA,MURCIA,17,20.4,0.0,17.0,05:50,23.9,08:10,21,"1,4","7,2",11:10,65.0,90.0,Varias,50.0,10:30
2015-05-03,7012C,CARTAGENA,MURCIA,17,21.0,0.0,17.4,05:40,24.5,08:00,17,"2,2","8,1",11:00,63.0,79.0,03:50,44.0,08:10
2015-05-04,7012C,CARTAGENA,MURCIA,17,21.4,0.0,19.3,03:00,23.6,09:10,20,"2,2","6,9",16:20,77.0,82.0,Varias,58.0,16:30
2015-05-05,7012C,CARTAGENA,MURCIA,17,21.0,0.0,19.4,05:30,22.7,08:40,17,"1,1","6,7",16:10,75.0,83.0,01:40,66.0,08:40
2015-05-06,7012C,CARTAGENA,MURCIA,17,22.4,0.0,19.0,23:59,25.8,Varias,22,"1,9","7,8",13:40,55.0,78.0,00:30,32.0,09:10
2015-05-07,7012C,CARTAGENA,MURCIA,17,20.7,0.0,16.2,05:50,25.2,13:00,08,"1,7","6,9",13:10,57.0,82.0,Varias,48.0,Varias
2015-05-08,7012C,CARTAGENA,MURCIA,17,19.6,0.0,17.3,03:20,21.9,13:00,99,"2,2","9,2",Varias,76.0,88.0,04:40,67.0,15:20
2015-05-09,7012C,CARTAGENA,MURCIA,17,23.6,0.0,19.2,Varias,28.0,11:20,08,"1,7","6,7",13:30,55.0,83.0,23:40,33.0,09:00
2015-05-10,7012C,CARTAGENA,MURCIA,17,21.4,0.0,17.6,06:00,25.3,13:10,07,"2,5","9,2",14:50,63.0,89.0,Varias,45.0,15:40
2015-05-11,7012C,CARTAGENA,MURCIA,17,20.9,0.0,17.4,04:00,24.4,10:50,06,"3,1","10,6",13:40,54.0,66.0,20:30,49.0,08:30
2015-05-12,7012C,CARTAGENA,MURCIA,17,22.5,0.0,17.2,05:40,27.8,11:20,20,"1,9","7,2",14:10,58.0,88.0,21:00,26.0,11:10
2015-05-13,7012C,CARTAGENA,MURCIA,17,21.7,0.0,17.0,05:20,26.4,18:20,18,"2,2","7,5",10:30,64.0,94.0,06:30,21.0,18:10
2015-05-14,7012C,CARTAGENA,MURCIA,17,24.6,0.0,19.2,05:59,30.0,19:10,16,"3,3","13,3",18:50,58.0,92.0,03:30,31.0,19:10
2015-05-15,7012C,CARTAGENA,MURCIA,17,21.8,0.0,18.9,23:59,24.6,02:20,07,"2,5","9,7",07:20,58.0,70.0,23:10,42.0,02:10
2015-05-16,7012C,CARTAGENA,MURCIA,17,20.2,0.0,16.5,05:30,23.8,10:40,18,"1,9","8,1",13:20,58.0,71.0,23:50,38.0,Varias
2015-05-17,7012C,CARTAGENA,MURCIA,17,19.4,0.0,15.5,06:00,23.3,16:00,20,"1,9","6,7",12:20,62.0,78.0,Varias,52.0,18:20
2015-05-18,7012C,CARTAGENA,MURCIA,17,20.4,0.0,15.8,05:00,25.0,12:20,06,"1,9","7,8",14:10,58.0,74.0,Varias,47.0,Varias
2015-05-19,7012C,CARTAGENA,MURCIA,17,21.8,0.0,19.3,23:59,24.2,15:50,06,"3,3","10,8",23:50,73.0,86.0,07:10,60.0,15:10
2015-05-20,7012C,CARTAGENA,MURCIA,17,20.6,0.0,18.6,06:00,22.5,15:10,99,"2,5","8,9",Varias,61.0,78.0,Varias,53.0,Varias
2015-05-21,7012C,CARTAGENA,MURCIA,17,19.3,0.0,16.2,05:00,22.4,09:40,11,"1,9","6,9",11:30,62.0,75.0,04:30,44.0,09:40
2015-05-22,7012C,CARTAGENA,MURCIA,17,18.5,0.0,15.2,05:00,21.8,17:00,10,"1,9","8,3",13:40,55.0,75.0,04:20,44.0,16:40
2015-05-23,7012C,CARTAGENA,MURCIA,17,19.0,0.0,15.0,05:40,23.1,12:10,13,"1,9","7,8",13:10,56.0,70.0,Varias,46.0,15:00
2015-05-24,7012C,CARTAGENA,MURCIA,17,18.6,0.0,16.4,Varias,20.9,16:10,09,"1,9","7,5",15:00,60.0,68.0,05:30,55.0,Varias
2015-05-25,7012C,CARTAGENA,MURCIA,17,21.2,0.0,17.7,05:00,24.6,14:50,07,"1,9","9,4",12:40,48.0,68.0,05:00,38.0,14:40
2015-05-26,7012C,CARTAGENA,MURCIA,17,19.8,0.0,17.8,03:40,21.9,10:00,18,"3,9","12,5",15:00,66.0,83.0,23:30,60.0,08:00
2015-05-27,7012C,CARTAGENA,MURCIA,17,21.0,0.0,17.3,03:00,24.6,16:20,16,"1,7","5,8",10:40,63.0,86.0,01:20,48.0,13:30
2015-05-28,7012C,CARTAGENA,MURCIA,17,21.3,0.0,17.2,05:00,25.4,14:10,03,"2,5","7,5",14:00,60.0,84.0,Varias,46.0,Varias
2015-05-29,7012C,CARTAGENA,MURCIA,17,21.1,0.0,17.6,03:30,24.6,16:40,06,"1,9","8,1",13:50,60.0,75.0,23:30,44.0,16:30
2015-05-30,7012C,CARTAGENA,MURCIA,17,20.5,0.0,17.9,05:40,23.1,13:30,17,"1,7","6,7",13:00,75.0,86.0,Varias,68.0,09:40
2015-05-31,7012C,CARTAGENA,MURCIA,17,21.7,0.0,18.9,05:40,24.5,13:30,02,"1,9","9,2",17:50,71.0,90.0,02:30,58.0,12:50
2015-06-01,7012C,CARTAGENA,MURCIA,17,21.6,0.0,18.1,05:40,25.0,09:10,19,"1,7","7,5",14:20,68.0,85.0,00:00,37.0,19:00
2015-06-02,7012C,CARTAGENA,MURCIA,17,23.4,0.0,18.2,04:20,28.6,14:40,99,"1,9","6,7",Varias,53.0,87.0,04:30,37.0,16:10
2015-06-03,7012C,CARTAGENA,MURCIA,17,23.2,0.0,18.6,04:30,27.8,12:00,03,"2,5","8,9",09:00,45.0,74.0,00:10,35.0,12:10
2015-06-04,7012C,CARTAGENA,MURCIA,17,23.5,0.0,19.2,04:00,27.8,15:00,06,"2,2","8,6",11:50,44.0,67.0,00:00,37.0,Varias
2015-06-05,7012C,CARTAGENA,MURCIA,17,22.9,0.0,19.0,04:50,26.8,13:50,07,"2,8","8,6",11:00,62.0,79.0,22:50,56.0,Varias
2015-06-06,7012C,CARTAGENA,MURCIA,17,23.7,0.0,18.8,05:40,28.6,14:00,04,"1,9","8,3",12:30,44.0,78.0,00:00,37.0,Varias
2015-06-07,7012C,CARTAGENA,MURCIA,17,24.2,0.0,18.9,05:20,29.5,15:40,06,"1,9","7,8",12:20,38.0,68.0,22:30,30.0,Varias
2015-06-08,7012C,CARTAGENA,MURCIA,17,24.8,0.0,19.5,05:00,30.0,13:50,09,"1,7","7,2",12:30,39.0,65.0,22:50,32.0,13:30
2015-06-09,7012C,CARTAGENA,MURCIA,17,25.1,0.0,20.3,05:50,29.9,12:00,09,"1,9","8,9",12:50,51.0,73.0,22:40,33.0,12:10
2015-06-10,7012C,CARTAGENA,MURCIA,17,24.8,0.3,20.2,04:00,29.3,14:40,06,"2,2","7,5",10:30,56.0,78.0,Varias,43.0,Varias
