fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-01-01,7145D,CIEZA,MURCIA,265,7.4,0.0,0.5,07:50,14.4,15:10,28,"1,4","5,6",00:50,58.0,87.0,Varias,39.0,00:00
2015-01-02,7145D,CIEZA,MURCIA,265,8.4,0.0,0.0,06:40,16.8,16:10,29,"2,2","6,1",11:10,58.0,92.0,Varias,29.0,16:00
2015-01-03,7145D,CIEZA,MURCIA,265,9.6,0.0,0.1,08:00,19.1,15:40,28,"2,8","6,1",10:40,47.0,80.0,08:00,26.0,16:00
2015-01-04,7145D,CIEZA,MURCIA,265,12.4,0.0,1.9,07:20,22.9,15:40,28,"2,5","5,6",08:20,44.0,70.0,07:00,25.0,Varias
2015-01-05,7145D,CIEZA,MURCIA,265,8.5,0.0,0.5,07:40,16.5,14:00,11,"1,9","6,1",14:20,69.0,94.0,22:50,47.0,13:10
2015-01-06,7145D,CIEZA,MURCIA,265,9.4,0.0,1.4,07:40,17.3,16:00,26,"2,5","6,7",06:30,57.0,93.0,Varias,30.0,15:30
2015-01-07,7145D,CIEZA,MURCIA,265,8.0,0.0,0.2,05:00,15.9,15:00,27,"1,9","6,1",09:30,65.0,89.0,23:40,46.0,15:00
2015-01-08,7145D,CIEZA,MURCIA,265,8.2,0.0,1.4,05:20,15.0,15:10,28,"1,9","5,0",05:30,73.0,94.0,Varias,46.0,15:50
2015-01-09,7145D,CIEZA,MURCIA,265,8.9,0.0,0.0,07:30,17.8,16:20,28,"1,9","5,6",Varias,58.0,92.0,04:00,32.0,15:30
2015-01-10,7145D,CIEZA,MURCIA,265,10.2,0.0,0.2,07:00,20.2,15:30,28,"2,2","6,4",10:40,49.0,79.0,05:40,29.0,Varias
2015-01-11,7145D,CIEZA,MURCIA,265,11.4,0.0,2.7,05:20,20.2,14:30,30,"2,2","7,2",13:20,40.0,67.0,23:40,29.0,Varias
2015-01-12,7145D,CIEZA,MURCIA,265,8.6,0.0,0.9,07:10,16.2,14:20,28,"1,4","5,8",09:40,70.0,87.0,Varias,51.0,13:30
2015-01-13,7145D,CIEZA,MURCIA,265,11.7,0.0,4.9,07:20,18.5,15:40,28,"1,4","6,9",10:50,67.0,92.0,08:10,42.0,15:30
2015-01-14,7145D,CIEZA,MURCIA,265,11.8,0.0,3.9,07:00,19.8,16:00,28,"2,5","5,8",09:20,55.0,83.0,02:20,35.0,15:50
2015-01-15,7145D,CIEZA,MURCIA,265,10.8,0.0,2.5,07:00,19.1,14:20,11,"1,4","7,5",15:30,64.0,89.0,06:40,36.0,14:20
2015-01-16,7145D,CIEZA,MURCIA,265,9.0,0.0,4.6,22:30,13.5,13:20,28,"3,6","14,7",13:30,45.0,87.0,00:40,34.0,15:30
2015-01-17,7145D,CIEZA,MURCIA,265,7.1,0.0,1.3,23:59,12.9,15:30,29,"3,6","11,9",09:10,46.0,75.0,04:30,32.0,15:20
2015-01-18,7145D,CIEZA,MURCIA,265,2.9,14.0,-2.0,08:00,7.8,14:40,25,"1,9","5,8",11:50,72.0,94.0,Varias,53.0,14:00
2015-01-19,7145D,CIEZA,MURCIA,265,5.8,0.0,4.1,03:30,7.4,14:30,30,"3,3","8,3",13:00,81.0,94.0,Varias,55.0,22:40
2015-01-20,7145D,CIEZA,MURCIA,265,7.1,0.0,1.9,07:50,12.3,15:20,26,"1,9","6,9",12:10,48.0,71.0,Varias,33.0,Varias
2015-01-21,7145D,CIEZA,MURCIA,265,5.8,0.0,-0.2,05:30,11.9,13:20,29,"3,6","10,8",14:10,56.0,83.0,05:20,39.0,14:50
2015-01-22,7145D,CIEZA,MURCIA,265,7.9,0.0,5.0,03:00,10.8,13:40,30,"5,8","16,4",11:00,54.0,73.0,Varias,42.0,13:10
2015-01-23,7145D,CIEZA,MURCIA,265,9.1,0.0,5.8,Varias,12.4,15:00,29,"5,3","13,3",12:40,43.0,57.0,01:40,36.0,13:10
2015-01-24,7145D,CIEZA,MURCIA,265,7.5,0.0,1.6,06:40,13.4,14:50,31,"2,5","9,7",00:10,43.0,58.0,06:30,33.0,Varias
2015-01-25,7145D,CIEZA,MURCIA,265,10.3,0.0,4.5,07:30,16.1,14:20,30,"1,7","15,0",03:30,38.0,60.0,07:30,26.0,15:10
2015-01-26,7145D,CIEZA,MURCIA,265,9.3,0.0,0.8,04:50,17.8,16:10,99,"2,2","5,3",09:50,41.0,64.0,23:30,28.0,15:50
2015-01-27,7145D,CIEZA,MURCIA,265,9.4,0.0,2.0,06:50,16.8,15:30,30,"3,3","12,2",23:20,51.0,73.0,06:50,36.0,15:30
2015-01-28,7145D,CIEZA,MURCIA,265,12.0,0.0,5.2,07:30,18.8,15:50,30,"2,2","8,6",00:30,47.0,65.0,07:20,29.0,15:50
2015-01-29,7145D,CIEZA,MURCIA,265,13.7,0.0,6.7,02:50,20.7,14:40,31,"3,3","15,3",19:20,42.0,61.0,02:40,30.0,14:50
2015-01-30,7145D,CIEZA,MURCIA,265,17.8,0.0,14.2,00:10,21.4,13:00,30,"8,6","20,8",13:30,47.0,58.0,00:10,41.0,13:00
2015-01-31,7145D,CIEZA,MURCIA,265,12.6,2.5,6.3,23:00,18.9,01:40,30,"5,3","18,1",12:20,57.0,86.0,09:00,47.0,14:00
2015-02-01,7145D,CIEZA,MURCIA,265,6.7,0.0,1.3,23:10,12.1,14:30,29,"4,7","15,6",10:30,40.0,67.0,23:20,33.0,16:00
2015-02-02,7145D,CIEZA,MURCIA,265,6.8,0.1,-0.5,06:30,14.1,13:40,28,"0,6","10,6",14:20,58.0,83.0,07:20,39.0,Varias
2015-02-03,7145D,CIEZA,MURCIA,265,9.9,0.2,4.7,03:00,15.1,13:30,31,"5,0","14,7",09:40,48.0,86.0,03:00,37.0,13:40
2015-02-04,7145D,CIEZA,MURCIA,265,6.1,0.0,2.7,22:00,9.5,00:20,30,"6,4","20,3",11:40,56.0,86.0,Varias,36.0,11:50
2015-02-05,7145D,CIEZA,MURCIA,265,6.2,0.0,3.2,06:10,9.3,15:00,30,"9,2","22,8",14:00,37.0,53.0,01:50,30.0,13:00
2015-02-06,7145D,CIEZA,MURCIA,265,6.0,0.0,1.4,07:40,10.7,12:30,29,"3,6","12,2",14:30,44.0,60.0,06:10,34.0,14:00
2015-02-07,7145D,CIEZA,MURCIA,265,3.6,0.0,-1.6,02:00,8.8,15:50,28,"1,4","5,0",09:20,56.0,74.0,04:50,42.0,13:50
2015-02-08,7145D,CIEZA,MURCIA,265,6.4,0.0,0.4,07:30,12.4,15:00,29,"1,4","5,6",13:10,55.0,77.0,07:00,38.0,16:40
2015-02-09,7145D,CIEZA,MURCIA,265,4.2,1.9,0.0,04:00,8.5,17:00,28,"1,1","5,8",03:40,82.0,93.0,21:30,61.0,10:40
2015-02-10,7145D,CIEZA,MURCIA,265,6.8,1.2,4.4,06:50,9.2,16:00,27,"1,4","4,2",12:30,88.0,94.0,Varias,78.0,15:50
2015-02-11,7145D,CIEZA,MURCIA,265,10.2,0.5,5.8,01:50,14.6,15:10,12,"2,5","7,2",16:10,71.0,92.0,00:00,53.0,15:30
2015-02-12,7145D,CIEZA,MURCIA,265,7.8,16.4,6.9,23:59,8.7,13:10,28,"0,6","4,2",10:40,87.0,94.0,Varias,85.0,Varias
2015-02-13,7145D,CIEZA,MURCIA,265,10.3,0.0,3.5,06:30,17.1,15:20,99,"0,8","5,8",15:50,64.0,94.0,Varias,36.0,16:00
2015-02-14,7145D,CIEZA,MURCIA,265,11.2,0.5,5.2,06:00,17.1,13:00,28,"5,3","20,6",15:20,54.0,79.0,06:00,40.0,13:00
2015-02-15,7145D,CIEZA,MURCIA,265,13.0,0.1,7.8,00:40,18.3,15:20,29,"3,9","12,2",14:40,59.0,90.0,07:40,40.0,14:40
2015-02-16,7145D,CIEZA,MURCIA,265,13.8,3.0,8.9,23:30,18.8,15:30,31,"3,6","10,0",01:40,53.0,69.0,06:10,39.0,15:00
2015-02-17,7145D,CIEZA,MURCIA,265,10.2,0.9,8.0,06:40,12.3,13:50,02,"3,1","11,7",15:10,74.0,93.0,05:50,55.0,14:40
2015-02-18,7145D,CIEZA,MURCIA,265,10.1,0.9,8.5,08:30,11.7,14:20,04,"2,2","9,7",15:40,70.0,92.0,08:10,58.0,Varias
2015-02-19,7145D,CIEZA,MURCIA,265,10.7,0.0,6.7,04:20,14.7,14:20,05,"2,2","7,5",13:50,62.0,85.0,04:20,50.0,12:50
2015-02-20,7145D,CIEZA,MURCIA,265,10.5,0.0,5.1,23:59,15.9,15:00,27,"1,9","5,8",10:50,63.0,91.0,23:30,45.0,15:00
2015-02-21,7145D,CIEZA,MURCIA,265,8.6,0.0,2.8,05:00,14.5,13:00,30,"4,2","15,0",21:40,62.0,95.0,07:00,43.0,23:30
2015-02-22,7145D,CIEZA,MURCIA,265,12.2,0.0,7.8,04:10,16.5,15:50,29,"7,2","18,1",09:40,34.0,48.0,00:00,30.0,Varias
2015-02-23,7145D,CIEZA,MURCIA,265,15.1,0.0,10.3,00:50,19.9,14:30,30,"5,3","16,9",23:20,46.0,57.0,07:10,34.0,14:30
2015-02-24,7145D,CIEZA,MURCIA,265,12.8,0.0,9.0,07:10,16.5,14:00,31,"5,0","16,9",08:30,35.0,50.0,01:40,27.0,14:00
2015-02-25,7145D,CIEZA,MURCIA,265,12.8,0.0,9.1,04:10,16.4,16:40,31,"6,7","15,6",05:30,39.0,46.0,23:30,35.0,18:00
2015-02-26,7145D,CIEZA,MURCIA,265,17.0,0.0,12.8,06:50,21.2,15:20,29,"5,3","13,6",03:10,44.0,51.0,07:00,36.0,15:00
2015-02-27,7145D,CIEZA,MURCIA,265,13.8,0.0,8.8,23:00,18.8,15:00,30,"5,6","19,2",14:20,41.0,56.0,06:50,27.0,Varias
2015-02-28,7145D,CIEZA,MURCIA,265,14.0,0.0,7.3,02:20,20.8,15:20,30,"3,1","11,4",11:50,39.0,50.0,08:00,33.0,Varias
2015-03-01,7145D,CIEZA,MURCIA,265,17.3,0.0,11.0,07:10,23.6,14:50,28,"2,2","7,2",13:50,46.0,60.0,07:30,36.0,Varias
2015-03-02,7145D,CIEZA,MURCIA,265,19.2,0.0,10.1,06:50,28.3,16:30,99,"2,5","6,1",00:10,50.0,75.0,06:50,32.0,Varias
2015-03-03,7145D,CIEZA,MURCIA,265,17.4,0.0,10.5,06:40,24.3,12:30,12,"4,2","9,7",14:40,57.0,93.0,22:00,37.0,12:40
2015-03-04,7145D,CIEZA,MURCIA,265,16.0,0.0,8.4,07:00,23.5,14:40,31,"3,3","12,5",14:50,48.0,93.0,Varias,25.0,Varias
2015-03-05,7145D,CIEZA,MURCIA,265,10.8,0.0,3.9,23:59,17.8,17:30,30,"2,8","9,4",00:40,30.0,48.0,07:30,19.0,Varias
2015-03-06,7145D,CIEZA,MURCIA,265,9.5,0.0,0.7,06:10,18.3,15:40,11,"4,2","8,6",17:20,37.0,61.0,23:50,20.0,Varias
2015-03-07,7145D,CIEZA,MURCIA,265,12.9,0.0,2.1,07:10,23.7,15:00,28,"2,8","5,8",05:40,39.0,69.0,Varias,23.0,14:00
2015-03-08,7145D,CIEZA,MURCIA,265,10.9,0.0,4.2,04:30,17.6,14:00,12,"3,9","9,2",16:20,57.0,91.0,23:59,38.0,10:50
2015-03-09,7145D,CIEZA,MURCIA,265,13.3,0.0,5.7,03:00,20.9,15:50,11,"2,8","6,4",12:50,55.0,93.0,Varias,32.0,15:40
2015-03-10,7145D,CIEZA,MURCIA,265,13.2,0.0,5.0,06:30,21.5,14:00,12,"3,9","10,3",14:30,58.0,87.0,06:20,34.0,13:10
2015-03-11,7145D,CIEZA,MURCIA,265,17.1,0.0,5.9,06:20,28.3,14:50,12,"3,3","7,2",18:00,49.0,91.0,Varias,17.0,Varias
2015-03-12,7145D,CIEZA,MURCIA,265,17.7,0.0,6.7,06:40,28.7,16:30,13,"2,8","6,7",18:00,40.0,65.0,06:30,20.0,Varias
2015-03-13,7145D,CIEZA,MURCIA,265,14.0,0.0,7.8,07:40,20.2,13:50,11,"2,8","10,3",16:00,62.0,92.0,04:50,37.0,13:10
2015-03-14,7145D,CIEZA,MURCIA,265,10.6,0.8,6.0,23:00,15.2,13:10,11,"2,5","8,6",14:20,68.0,93.0,22:40,48.0,13:10
2015-03-15,7145D,CIEZA,MURCIA,265,9.5,0.0,2.5,06:40,16.5,14:30,10,"3,1","10,0",16:30,62.0,93.0,Varias,28.0,Varias
2015-03-16,7145D,CIEZA,MURCIA,265,12.6,0.0,7.4,23:59,17.8,14:00,12,"3,1","12,8",16:30,55.0,84.0,Varias,25.0,15:10
2015-03-17,7145D,CIEZA,MURCIA,265,9.6,10.4,3.8,06:40,15.5,13:20,14,"4,4","11,4",13:50,68.0,90.0,Varias,48.0,Varias
2015-03-18,7145D,CIEZA,MURCIA,265,8.6,1.9,6.9,06:20,10.4,15:00,14,"1,9","7,5",00:40,88.0,94.0,Varias,78.0,14:40
2015-03-19,7145D,CIEZA,MURCIA,265,12.4,0.0,9.4,00:10,15.3,15:10,03,"1,7","8,6",23:10,77.0,93.0,00:30,63.0,18:00
2015-03-20,7145D,CIEZA,MURCIA,265,13.2,1.4,10.3,22:50,16.0,12:00,03,"3,9","15,8",06:10,68.0,92.0,Varias,62.0,12:10
2015-03-21,7145D,CIEZA,MURCIA,265,12.9,0.2,7.9,06:20,17.9,13:20,11,"1,4","5,8",13:10,73.0,93.0,Varias,48.0,14:30
2015-03-22,7145D,CIEZA,MURCIA,265,13.0,7.7,8.3,06:20,17.7,11:50,14,"3,3","11,9",15:00,73.0,93.0,Varias,46.0,11:50
2015-03-23,7145D,CIEZA,MURCIA,265,13.8,7.8,10.4,07:00,17.3,13:40,10,"2,8","11,7",16:10,82.0,93.0,Varias,59.0,13:40
2015-03-24,7145D,CIEZA,MURCIA,265,12.5,16.0,9.7,09:10,15.3,16:30,16,"1,7","8,9",09:10,85.0,93.0,Varias,60.0,16:30
2015-03-25,7145D,CIEZA,MURCIA,265,10.4,0.0,6.3,06:00,14.6,14:50,31,"4,2","13,3",14:40,49.0,91.0,05:30,30.0,Varias
2015-03-26,7145D,CIEZA,MURCIA,265,11.4,0.0,5.6,05:40,17.1,14:50,35,"5,8","15,6",09:10,40.0,50.0,23:59,36.0,Varias
2015-03-27,7145D,CIEZA,MURCIA,265,18.4,0.0,12.9,04:20,23.9,15:40,32,"5,3","13,1",05:30,44.0,61.0,Varias,35.0,18:00
2015-03-28,7145D,CIEZA,MURCIA,265,20.0,0.0,12.4,04:20,27.5,16:20,30,"3,3","11,1",08:50,44.0,72.0,23:20,27.0,Varias
2015-03-29,7145D,CIEZA,MURCIA,265,20.4,0.0,12.5,01:20,28.3,14:40,29,"3,3","12,2",12:10,35.0,71.0,01:10,20.0,Varias
2015-03-30,7145D,CIEZA,MURCIA,265,21.2,0.0,12.8,06:40,29.5,15:20,35,"2,5","9,7",15:50,38.0,62.0,06:30,25.0,16:00
2015-03-31,7145D,CIEZA,MURCIA,265,23.3,0.0,15.0,06:20,31.6,15:30,27,"3,3","7,5",03:30,39.0,66.0,23:30,28.0,Varias
2015-04-01,7145D,CIEZA,MURCIA,265,16.8,0.0,10.7,23:59,22.8,13:30,11,"4,4","12,5",14:10,58.0,77.0,23:50,45.0,12:50
2015-04-02,7145D,CIEZA,MURCIA,265,14.4,0.0,7.9,03:00,21.0,15:50,12,"3,1","8,6",12:40,60.0,90.0,Varias,43.0,Varias
2015-04-03,7145D,CIEZA,MURCIA,265,16.1,0.0,8.5,03:10,23.7,14:40,11,"4,2","10,8",14:40,59.0,93.0,Varias,39.0,Varias
2015-04-04,7145D,CIEZA,MURCIA,265,15.8,0.0,10.5,03:30,21.0,14:10,99,"3,6","10,0",Varias,63.0,90.0,Varias,39.0,13:10
2015-04-05,7145D,CIEZA,MURCIA,265,16.6,0.0,8.5,03:40,24.8,13:20,11,"2,8","13,3",16:00,63.0,93.0,Varias,31.0,14:30
2015-04-06,7145D,CIEZA,MURCIA,265,12.4,0.0,9.0,06:00,15.9,14:00,99,"3,6","9,4",Varias,60.0,92.0,06:20,40.0,13:50
2015-04-07,7145D,CIEZA,MURCIA,265,12.7,0.0,9.8,02:30,15.6,12:30,11,"3,9","11,4",17:40,57.0,71.0,Varias,44.0,15:00
2015-04-08,7145D,CIEZA,MURCIA,265,12.8,0.2,9.5,22:00,16.1,11:40,14,"5,8","13,6",13:30,55.0,83.0,23:40,44.0,10:40
2015-04-09,7145D,CIEZA,MURCIA,265,12.0,0.1,7.4,23:40,16.6,14:20,16,"1,7","7,8",17:20,63.0,92.0,06:20,46.0,13:00
2015-04-10,7145D,CIEZA,MURCIA,265,13.1,0.0,6.6,05:00,19.6,16:10,12,"3,9","9,2",17:00,61.0,94.0,Varias,34.0,13:50
2015-04-11,7145D,CIEZA,MURCIA,265,12.1,5.5,9.3,01:40,14.9,17:00,26,"0,8","5,8",06:50,86.0,93.0,Varias,71.0,22:40
2015-04-12,7145D,CIEZA,MURCIA,265,15.2,0.0,9.3,01:50,21.0,13:10,11,"2,2","11,1",15:50,62.0,93.0,06:30,45.0,13:10
2015-04-13,7145D,CIEZA,MURCIA,265,15.1,0.0,8.8,06:00,21.4,14:50,14,"4,4","11,7",13:10,52.0,92.0,Varias,32.0,15:10
2015-04-14,7145D,CIEZA,MURCIA,265,15.6,0.0,7.8,06:00,23.4,12:30,10,"5,8","16,1",13:00,43.0,85.0,Varias,24.0,Varias
2015-04-15,7145D,CIEZA,MURCIA,265,14.7,0.0,11.1,03:00,18.3,13:20,11,"3,9","11,1",16:00,67.0,91.0,23:40,52.0,13:20
2015-04-16,7145D,CIEZA,MURCIA,265,17.2,0.0,11.2,03:40,23.3,15:50,29,"2,2","10,8",16:50,56.0,93.0,Varias,33.0,16:50
2015-04-17,7145D,CIEZA,MURCIA,265,17.8,0.0,9.7,04:20,25.8,15:50,14,"2,8","8,3",17:30,50.0,87.0,04:20,31.0,14:30
2015-04-18,7145D,CIEZA,MURCIA,265,17.6,0.0,9.4,04:40,25.8,13:30,99,"3,6","10,3",Varias,53.0,90.0,05:40,33.0,Varias
2015-04-19,7145D,CIEZA,MURCIA,265,17.7,0.0,10.9,05:40,24.5,15:40,35,"1,7","8,3",09:20,44.0,82.0,00:10,31.0,15:30
2015-04-20,7145D,CIEZA,MURCIA,265,16.0,0.0,9.2,02:40,22.9,14:40,14,"4,2","11,7",17:10,53.0,84.0,03:10,39.0,Varias
2015-04-21,7145D,CIEZA,MURCIA,265,15.0,0.0,8.7,04:20,21.2,12:30,13,"4,2","11,9",16:40,59.0,91.0,01:50,41.0,13:30
2015-04-22,7145D,CIEZA,MURCIA,265,17.6,0.0,11.3,06:00,24.0,15:40,14,"2,8","10,6",17:20,61.0,90.0,23:00,42.0,Varias
2015-04-23,7145D,CIEZA,MURCIA,265,19.4,0.0,10.8,05:50,28.1,13:50,14,"2,5","9,2",16:10,53.0,93.0,Varias,26.0,13:00
2015-04-24,7145D,CIEZA,MURCIA,265,18.4,0.0,10.3,Varias,26.4,13:30,11,"3,9","11,7",14:00,58.0,90.0,05:00,37.0,13:00
2015-04-25,7145D,CIEZA,MURCIA,265,19.6,0.0,12.8,05:50,26.3,14:20,27,"2,5","8,1",10:20,42.0,89.0,05:30,31.0,Varias
2015-04-26,7145D,CIEZA,MURCIA,265,19.8,4.1,12.3,23:59,27.2,13:40,26,"1,1","14,4",14:30,59.0,93.0,21:20,36.0,13:30
2015-04-27,7145D,CIEZA,MURCIA,265,16.8,0.0,11.9,02:40,21.7,16:30,29,"3,3","12,5",15:50,44.0,87.0,00:00,35.0,Varias
2015-04-28,7145D,CIEZA,MURCIA,265,18.0,0.0,9.9,05:00,26.2,15:30,11,"3,6","12,5",17:40,44.0,77.0,05:00,27.0,Varias
2015-04-29,7145D,CIEZA,MURCIA,265,19.0,0.0,10.2,05:40,27.9,15:30,26,"1,7","6,9",12:30,47.0,87.0,Varias,25.0,16:00
2015-04-30,7145D,CIEZA,MURCIA,265,20.0,0.0,12.7,05:30,27.3,14:40,12,"3,3","9,2",13:40,50.0,92.0,23:59,34.0,13:00
2015-05-01,7145D,CIEZA,MURCIA,265,21.5,0.0,12.2,04:30,30.8,15:40,28,"2,5","5,3",07:00,44.0,92.0,00:00,25.0,16:10
2015-05-02,7145D,CIEZA,MURCIA,265,24.7,0.0,16.2,05:10,33.2,13:59,11,"4,2","10,3",16:30,37.0,58.0,05:40,26.0,13:30
2015-05-03,7145D,CIEZA,MURCIA,265,24.8,0.0,14.9,06:00,34.7,13:00,10,"2,2","8,6",16:40,40.0,73.0,05:50,23.0,13:00
2015-05-04,7145D,CIEZA,MURCIA,265,23.8,0.0,17.7,05:50,30.0,12:50,13,"2,2","10,8",14:20,46.0,69.0,05:40,35.0,12:50
2015-05-05,7145D,CIEZA,MURCIA,265,23.0,0.0,17.9,23:59,28.2,16:50,29,"1,4","7,5",09:00,43.0,55.0,06:10,35.0,17:00
2015-05-06,7145D,CIEZA,MURCIA,265,22.3,0.0,14.7,05:50,29.9,15:20,11,"3,9","13,3",16:30,41.0,59.0,23:59,31.0,14:40
2015-05-07,7145D,CIEZA,MURCIA,265,20.0,0.0,12.2,05:30,27.8,13:40,10,"4,7","11,7",15:40,52.0,79.0,23:59,37.0,14:40
2015-05-08,7145D,CIEZA,MURCIA,265,21.9,0.0,12.8,05:30,31.0,15:30,28,"2,8","8,9",12:20,43.0,86.0,03:20,22.0,13:20
2015-05-09,7145D,CIEZA,MURCIA,265,23.6,0.0,15.8,04:20,31.4,12:40,14,"4,4","11,1",Varias,47.0,88.0,23:59,32.0,12:30
2015-05-10,7145D,CIEZA,MURCIA,265,20.7,0.0,12.8,05:30,28.6,13:20,09,"3,9","10,8",12:30,47.0,90.0,00:20,30.0,Varias
2015-05-11,7145D,CIEZA,MURCIA,265,20.4,0.0,11.4,05:30,29.3,14:30,12,"5,3","12,2",15:10,42.0,79.0,Varias,27.0,Varias
2015-05-12,7145D,CIEZA,MURCIA,265,22.7,0.0,11.3,04:30,34.1,14:30,12,"3,9","10,6",15:30,36.0,69.0,04:20,18.0,Varias
2015-05-13,7145D,CIEZA,MURCIA,265,25.4,0.0,14.1,05:30,36.6,14:50,11,"4,4","10,0",15:50,40.0,61.0,05:30,25.0,Varias
2015-05-14,7145D,CIEZA,MURCIA,265,29.0,0.0,17.5,05:40,40.6,14:20,16,"3,1","9,4",16:00,32.0,62.0,05:40,18.0,Varias
2015-05-15,7145D,CIEZA,MURCIA,265,22.6,0.0,15.2,23:59,30.1,15:10,13,"3,1","10,8",17:00,38.0,73.0,23:59,26.0,00:00
2015-05-16,7145D,CIEZA,MURCIA,265,20.8,0.0,13.1,04:50,28.4,14:00,12,"4,4","11,4",18:50,43.0,78.0,01:40,30.0,Varias
2015-05-17,7145D,CIEZA,MURCIA,265,20.8,0.0,11.6,02:30,29.9,14:40,12,"3,6","11,7",18:30,45.0,79.0,05:10,30.0,13:30
2015-05-18,7145D,CIEZA,MURCIA,265,19.6,0.0,11.0,04:30,28.3,13:50,13,"3,6","16,7",14:20,50.0,80.0,23:50,37.0,Varias
2015-05-19,7145D,CIEZA,MURCIA,265,22.1,1.5,16.4,23:30,27.8,10:40,13,"4,7","13,6",15:20,66.0,87.0,20:10,43.0,10:40
2015-05-20,7145D,CIEZA,MURCIA,265,19.5,0.0,14.2,23:30,24.8,14:59,16,"4,4","13,1",17:40,65.0,93.0,00:50,43.0,14:20
2015-05-21,7145D,CIEZA,MURCIA,265,19.2,0.0,14.1,05:30,24.2,12:50,10,"4,4","12,5",12:50,54.0,75.0,23:20,36.0,12:00
2015-05-22,7145D,CIEZA,MURCIA,265,17.3,0.0,11.0,05:10,23.6,13:20,11,"4,2","12,2",12:30,54.0,86.0,05:30,40.0,13:20
2015-05-23,7145D,CIEZA,MURCIA,265,17.6,0.0,8.9,05:00,26.2,13:30,99,"3,3","11,1",Varias,45.0,89.0,05:30,31.0,13:00
2015-05-24,7145D,CIEZA,MURCIA,265,16.5,0.0,10.6,04:00,22.4,13:50,12,"2,8","10,6",15:00,50.0,82.0,23:40,33.0,11:20
2015-05-25,7145D,CIEZA,MURCIA,265,19.4,0.0,11.8,05:10,26.9,14:40,15,"3,3","9,2",17:30,48.0,89.0,04:10,32.0,Varias
2015-05-26,7145D,CIEZA,MURCIA,265,22.0,0.0,12.4,02:50,31.7,14:50,12,"3,3","12,2",17:40,41.0,72.0,04:20,26.0,Varias
2015-05-27,7145D,CIEZA,MURCIA,265,20.4,0.0,13.0,04:10,27.7,14:10,12,"3,9","12,2",16:00,53.0,89.0,Varias,43.0,16:10
2015-05-28,7145D,CIEZA,MURCIA,265,20.4,0.0,13.0,04:50,27.8,14:50,11,"3,9","13,1",17:00,47.0,93.0,02:50,29.0,16:30
2015-05-29,7145D,CIEZA,MURCIA,265,19.6,0.0,12.9,05:00,26.2,15:50,13,"3,6","10,6",18:00,50.0,87.0,01:40,33.0,12:20
2015-05-30,7145D,CIEZA,MURCIA,265,22.3,5.9,13.8,03:50,30.8,14:20,99,"3,9","12,8",Varias,45.0,88.0,23:20,35.0,13:00
2015-05-31,7145D,CIEZA,MURCIA,265,22.3,0.0,14.9,05:30,29.7,13:30,03,"2,2","14,4",17:00,50.0,93.0,Varias,37.0,13:40
2015-06-01,7145D,CIEZA,MURCIA,265,22.5,0.0,14.9,02:50,30.1,12:30,12,"3,1","12,8",15:20,53.0,90.0,03:40,34.0,11:50
2015-06-02,7145D,CIEZA,MURCIA,265,22.6,0.0,14.4,04:30,30.8,13:50,13,"3,3","10,6",13:40,45.0,92.0,Varias,29.0,11:10
2015-06-03,7145D,CIEZA,MURCIA,265,22.2,0.0,13.6,04:10,30.8,13:00,12,"5,0","12,8",13:20,37.0,72.0,04:20,24.0,15:30
2015-06-04,7145D,CIEZA,MURCIA,265,22.2,0.0,13.6,05:00,30.7,12:50,15,"5,3","11,7",12:30,41.0,74.0,05:00,28.0,Varias
2015-06-05,7145D,CIEZA,MURCIA,265,22.4,0.0,13.8,05:50,31.0,14:10,12,"4,7","12,8",15:10,43.0,68.0,05:50,30.0,Varias
2015-06-06,7145D,CIEZA,MURCIA,265,22.2,0.0,12.7,05:30,31.8,13:50,12,"4,4","12,8",16:40,40.0,75.0,04:50,27.0,Varias
2015-06-07,7145D,CIEZA,MURCIA,265,22.6,0.0,13.3,05:10,32.0,13:59,12,"3,9","11,4",16:10,38.0,68.0,05:10,25.0,Varias
2015-06-08,7145D,CIEZA,MURCIA,265,23.5,0.0,14.3,05:50,32.7,13:40,12,"3,6","11,1",16:50,42.0,65.0,05:40,31.0,13:50
2015-06-09,7145D,CIEZA,MURCIA,265,24.8,0.0,16.0,05:30,33.5,13:50,14,"4,4","13,3",15:40,42.0,63.0,05:20,26.0,13:00
2015-06-10,7145D,CIEZA,MURCIA,265,24.6,0.3,16.9,03:50,32.2,12:40,99,"4,2","12,2",14:40,49.0,84.0,23:40,33.0,12:40
2015-06-11,7145D,CIEZA,MURCIA,265,21.0,1.1,17.3,05:00,24.8,15:50,12,"2,8","12,5",14:50,73.0,92.0,Varias,52.0,17:30
2015-06-12,7145D,CIEZA,MURCIA,265,24.0,0.5,17.2,06:10,30.7,14:20,17,"1,9","8,6",15:50,48.0,80.0,01:40,31.0,13:30
2015-06-13,7145D,CIEZA,MURCIA,265,24.4,14.0,17.7,04:30,31.1,14:30,26,"2,5","17,2",16:00,49.0,82.0,16:10,31.0,14:00
2015-06-14,7145D,CIEZA,MURCIA,265,21.3,0.0,15.2,05:20,27.4,16:00,31,"1,7","6,7",08:00,38.0,59.0,05:10,30.0,15:50
