fecha,nombre_estacion,tm_min,tm_max,tm_mes,ta_min,ta_max,p_mes,p_max,q_min,q_max,q_med,q_mar,hr,w_med,w_racha,w_rec
2019-01-01,Murcia/Aeropuerto,12.9,23.1,18.0,1.4,38.5,,,971.5,1009.8,993.0,,58,14,29/24.7(02/feb),324
2020-01-01,Murcia/Aeropuerto,13.2,23.5,18.4,0.1,38.9,,,969.8,1011.0,994.0,,61,13,27/25.8(02/mar),299
2021-01-01,Murcia/Aeropuerto,13.7,23.3,18.5,0.7,43.7,,,977.8,1011.4,993.2,1017.2,61,14,32/26.7(28/nov),316
2022-01-01,Murcia/Aeropuerto,14.0,24.2,19.1,2.0,41.7,358.4,39.0(25/sep),976.1,1010.8,993.9,1017.7,60,13,32/22.5(10/ene),304
2023-01-01,Murcia/Aeropuerto,13.8,24.4,19.2,1.5,41.9,187.6,37.3(28/may),970.3,1013.2,993.7,1017.6,57,14,32/25.3(18/ene),306
2024-01-01,Murcia/Aeropuerto,14.5,24.4,19.5,3.4,38.6,155.7,25.7(14/ago),968.9,1015.9,993.3,1017.1,57,14,06/25.3(29/oct),306
